target_id	length	eff_length	est_counts	tpm
BGER001409-RA	1353	845.669	0	0
BGER001410-RA	5304	4796.67	0	0
BGER001411-RA	1053	545.669	0	0
BGER001412-RA	1095	587.669	0	0
BGER001413-RA	723	236.622	0	0
BGER001414-RA	1185	677.669	0	0
BGER001415-RA	4176	3668.67	0	0
BGER001416-RA	1224	716.669	0	0
BGER001417-RA	615	160.127	0	0
BGER001418-RA	1164	656.669	0	0
BGER001419-RA	1821	1313.67	0	0
BGER001420-RA	1860	1352.67	0	0
BGER001421-RA	924	418.637	0	0
BGER001422-RA	441	74.5054	0	0
BGER001423-RA	1158	650.669	0	0
BGER001424-RA	1020	512.669	0	0
BGER001425-RA	813	314.281	0	0
BGER001426-RA	588	143.906	0	0
BGER001427-RA	2631	2123.67	0	0
BGER001428-RA	1719	1211.67	0	0
BGER001429-RA	429	69.7411	0	0
BGER001430-RA	3588	3080.67	0	0
BGER001431-RA	9057	8549.67	0	0
BGER001432-RA	1098	590.669	0	0
BGER001433-RA	822	322.341	0	0
BGER001434-RA	1314	806.669	0	0
BGER001435-RA	981	474.006	0	0
BGER001436-RA	486	93.5482	0	0
BGER001437-RA	1518	1010.67	0	0
BGER001438-RA	522	109.441	0	0
BGER001439-RA	2247	1739.67	0	0
BGER001440-RA	711	227.338	0	0
BGER001441-RA	2100	1592.67	0	0
BGER001442-RA	435	72.75	0	0
BGER001443-RA	696	216.308	0	0
BGER001444-RA	2061	1553.67	0	0
BGER001445-RA	1005	497.669	0	0
BGER001446-RA	2307	1799.67	0	0
BGER001447-RA	840	339.269	0	0
BGER001448-RA	285	49.8667	0	0
BGER001449-RA	561	128.742	0	0
BGER001450-RA	3453	2945.67	0	0
BGER001451-RA	1899	1391.67	0	0
BGER001452-RA	3474	2966.67	0	0
BGER001453-RA	1335	827.669	0	0
BGER001454-RA	3909	3401.67	0	0
BGER001455-RA	2121	1613.67	0	0
BGER001456-RA	2868	2360.67	0	0
BGER001457-RA	1038	530.669	0	0
BGER001458-RA	3975	3467.67	0	0
BGER001459-RA	1155	647.669	0	0
BGER001460-RA	675	200.91	0	0
BGER001461-RA	1536	1028.67	0	0
BGER001462-RA	3585	3077.67	0	0
BGER001463-RA	990	482.815	0	0
BGER001464-RA	1773	1265.67	0	0
BGER001465-RA	2943	2435.67	0	0
BGER001466-RA	6294	5786.67	0	0
BGER001467-RA	3372	2864.67	0	0
BGER001468-RA	2865	2357.67	0	0
BGER001469-RA	1827	1319.67	0	0
BGER001470-RA	3285	2777.67	0	0
BGER001471-RA	1191	683.669	0	0
BGER001472-RA	3684	3176.67	0	0
BGER001473-RA	1020	512.669	0	0
BGER001474-RA	1128	620.669	0	0
BGER001475-RA	723	236.622	0	0
BGER001476-RA	3513	3005.67	0	0
BGER001477-RA	1947	1439.67	0	0
BGER001478-RA	1503	995.669	0	0
BGER001479-RA	2394	1886.67	0	0
BGER001480-RA	1137	629.669	0	0
BGER001481-RA	543	119.713	1	0.486384
BGER001482-RA	375	48.7931	0	0
BGER001483-RA	1038	530.669	0	0
BGER001484-RA	543	119.713	0	0
BGER001485-RA	429	69.7411	0	0
BGER001486-RA	1095	587.669	0	0
BGER001487-RA	2679	2171.67	0	0
BGER001488-RA	669	196.422	0	0
BGER001489-RA	345	38.4355	0	0
BGER001490-RA	2397	1889.67	0	0
BGER001491-RA	3906	3398.67	0	0
BGER001492-RA	561	128.742	0	0
BGER001493-RA	2040	1532.67	0	0
BGER001494-RA	3417	2909.67	0	0
BGER001495-RA	669	196.422	0	0
BGER001496-RA	630	169.271	0	0
BGER001497-RA	3525	3017.67	0	0
BGER001498-RA	843	342.166	0	0
BGER001499-RA	1059	551.669	0	0
BGER001500-RA	1089	581.669	0	0
BGER001501-RA	1008	500.669	0	0
BGER001502-RA	1485	977.669	0	0
BGER001503-RA	2010	1502.67	0	0
BGER001504-RA	1425	917.669	0	0
BGER001505-RA	3138	2630.67	0	0
BGER001506-RA	639	175.404	0	0
BGER001507-RA	3261	2753.67	0	0
BGER001508-RA	4461	3953.67	0	0
BGER001509-RA	783	287.293	0	0
BGER001510-RA	1071	563.669	0	0
BGER001511-RA	1263	755.669	0	0
BGER001512-RA	1521	1013.67	0	0
BGER001513-RA	270	45.9076	0	0
BGER001514-RA	1890	1382.67	0	0
BGER001515-RA	717	231.878	0	0
BGER001516-RA	2733	2225.67	0	0
BGER001517-RA	843	342.166	0	0
BGER001518-RA	675	200.91	0	0
BGER001519-RA	2100	1592.67	0	0
BGER001520-RA	2211	1703.67	0	0
BGER001521-RA	1050	542.669	0	0
BGER001522-RA	960	453.471	0	0
BGER001523-RA	1062	554.669	0	0
BGER001524-RA	999	491.669	0	0
BGER001525-RA	939	432.912	0	0
BGER001526-RA	3258	2750.67	0	0
BGER001527-RA	744	254.155	0	0
BGER001528-RA	1131	623.669	0	0
BGER001529-RA	354	40.4477	0	0
BGER001530-RA	1290	782.669	0	0
BGER001531-RA	738	249.325	0	0
BGER001532-RA	4818	4310.67	0	0
BGER001533-RA	1740	1232.67	0	0
BGER001534-RA	486	93.5482	0	0
BGER001535-RA	2433	1925.67	0	0
BGER001536-RA	894	390.178	0	0
BGER001537-RA	255	50.6582	0	0
BGER001538-RA	999	491.669	0	0
BGER001539-RA	1947	1439.67	0	0
BGER001540-RA	1677	1169.67	0	0
BGER001541-RA	1002	494.669	0	0
BGER001542-RA	3660	3152.67	0	0
BGER001543-RA	1482	974.669	0	0
BGER001544-RA	3810	3302.67	0	0
BGER001545-RA	561	128.742	0	0
BGER001546-RA	1659	1151.67	0	0
BGER001547-RA	585	142.111	0	0
BGER001548-RA	1620	1112.67	0	0
BGER001549-RA	759	266.695	0	0
BGER001550-RA	471	87.1484	0	0
BGER001551-RA	2694	2186.67	0	0
BGER001552-RA	1146	638.669	0	0
BGER001553-RA	537	116.58	0	0
BGER001554-RA	2373	1865.67	0	0
BGER001555-RA	1656	1148.67	0	0
BGER001556-RA	1248	740.669	0	0
BGER001557-RA	921	415.679	0	0
BGER001558-RA	4470	3962.67	0	0
BGER001559-RA	1317	809.669	0	0
BGER001560-RA	1152	644.669	0	0
BGER001561-RA	2802	2294.67	0	0
BGER001562-RA	1656	1148.67	0	0
BGER001563-RA	1734	1226.67	0	0
BGER001564-RA	2124	1616.67	0	0
BGER001565-RA	993	485.766	0	0
BGER001566-RA	468	85.6349	0	0
BGER001567-RA	1272	764.669	0	0
BGER001568-RA	2622	2114.67	0	0
BGER001569-RA	1305	797.669	0	0
BGER001570-RA	1791	1283.67	0	0
BGER001571-RA	387	52.7557	0	0
BGER001572-RA	801	303.386	0	0
BGER001573-RA	813	314.281	0	0
BGER001574-RA	1191	683.669	0	0
BGER001575-RA	681	205.059	0	0
BGER001576-RA	1371	863.669	0	0
BGER001577-RA	1539	1031.67	0	0
BGER001578-RA	855	353.424	0	0
BGER001579-RA	2154	1646.67	0	0
BGER001580-RA	795	297.88	0	0
BGER001581-RA	477	90.0567	0	0
BGER001582-RA	909	404.419	0	0
BGER001583-RA	1050	542.669	0	0
BGER001584-RA	3630	3122.67	0	0
BGER001585-RA	1440	932.669	0	0
BGER001586-RA	1347	839.669	0	0
BGER001587-RA	1350	842.669	0	0
BGER001588-RA	378	50.0156	0	0
BGER001589-RA	3249	2741.67	0	0
BGER001590-RA	1905	1397.67	0	0
BGER001591-RA	636	173.303	0	0
BGER001592-RA	300	36.6877	0	0
BGER001593-RA	417	64.4133	0	0
BGER001594-RA	1554	1046.67	0	0
BGER001595-RA	405	59.1705	0	0
BGER001596-RA	687	209.692	0	0
BGER001597-RA	594	147.594	0	0
BGER001598-RA	3099	2591.67	0	0
BGER001599-RA	1767	1259.67	0	0
BGER001600-RA	828	327.845	0	0
BGER001601-RA	8145	7637.67	0	0
BGER001602-RA	1947	1439.67	0	0
BGER001603-RA	1323	815.669	0	0
BGER001604-RA	1188	680.669	0	0
BGER001605-RA	1239	731.669	0	0
BGER001606-RA	1239	731.669	0	0
BGER001607-RA	1794	1286.67	0	0
BGER001608-RA	1314	806.669	0	0
BGER001609-RA	1467	959.669	0	0
BGER001610-RA	417	64.4133	0	0
BGER001611-RA	2313	1805.67	0	0
BGER001612-RA	624	165.336	0	0
BGER001613-RA	1404	896.669	0	0
BGER001614-RA	2178	1670.67	0	0
BGER001615-RA	1041	533.669	0	0
BGER001616-RA	1020	512.669	0	0
BGER001617-RA	3837	3329.67	0	0
BGER001618-RA	1128	620.669	0	0
BGER001619-RA	402	57.8148	0	0
BGER001620-RA	3327	2819.67	0	0
BGER001621-RA	387	52.7557	0	0
BGER001622-RA	1620	1112.67	0	0
BGER001623-RA	2967	2459.67	0	0
BGER001624-RA	2496	1988.67	0	0
BGER001625-RA	1098	590.669	0	0
BGER001626-RA	663	192.091	0	0
BGER001627-RA	648	181.07	0	0
BGER001628-RA	1437	929.669	0	0
BGER001629-RA	2157	1649.67	0	0
BGER001630-RA	1548	1040.67	0	0
BGER001631-RA	915	410.01	0	0
BGER001632-RA	591	145.87	0	0
BGER001633-RA	744	254.155	0	0
BGER001634-RA	1689	1181.67	0	0
BGER001635-RA	2235	1727.67	0	0
BGER001636-RA	450	78.0307	0	0
BGER001637-RA	600	151.183	0	0
BGER001638-RA	3222	2714.67	0	0
BGER001639-RA	1944	1436.67	99	4.01235
BGER001640-RA	2814	2306.67	0	0
BGER001641-RA	933	427.085	0	0
BGER001642-RA	714	229.424	0	0
BGER001643-RA	222	49.225	0	0
BGER001644-RA	552	124.023	0	0
BGER001645-RA	483	92.5057	0	0
BGER001646-RA	1080	572.669	0	0
BGER001647-RA	519	108.18	0	0
BGER001648-RA	1419	911.669	0	0
BGER001649-RA	855	353.424	0	0
BGER001650-RA	375	48.7931	0	0
BGER001651-RA	1623	1115.67	0	0
BGER001652-RA	2424	1916.67	0	0
BGER001653-RA	1593	1085.67	0	0
BGER001654-RA	1287	779.669	0	0
BGER001655-RA	1614	1106.67	0	0
BGER001656-RA	1323	815.669	0	0
BGER001657-RA	1449	941.669	0	0
BGER001658-RA	2235	1727.67	0	0
BGER001659-RA	840	339.269	0	0
BGER001660-RA	1458	950.669	0	0
BGER001661-RA	1395	887.669	0	0
BGER001662-RA	3093	2585.67	0	0
BGER001663-RA	2163	1655.67	0	0
BGER001664-RA	1338	830.669	0	0
BGER001665-RA	5781	5273.67	0	0
BGER001666-RA	1104	596.669	0	0
BGER001667-RA	1596	1088.67	0	0
BGER001668-RA	1974	1466.67	0	0
BGER001669-RA	657	187.537	0	0
BGER001670-RA	993	485.766	0	0
BGER001671-RA	1200	692.669	0	0
BGER001672-RA	2730	2222.67	0	0
BGER001673-RA	2901	2393.67	0	0
BGER001674-RA	3123	2615.67	0	0
BGER001675-RA	1713	1205.67	0	0
BGER001676-RA	1077	569.669	0	0
BGER001677-RA	822	322.341	0	0
BGER001678-RA	1140	632.669	0	0
BGER001679-RA	1164	656.669	0	0
BGER001680-RA	357	41.2998	0	0
BGER001681-RA	1071	563.669	0	0
BGER001682-RA	2607	2099.67	0	0
BGER001683-RA	2781	2273.67	0	0
BGER001684-RA	993	485.766	0	0
BGER001685-RA	1050	542.669	0	0
BGER001686-RA	369	46.4988	0	0
BGER001687-RA	675	200.91	0	0
BGER001688-RA	1749	1241.67	0	0
BGER001689-RA	483	92.5057	0	0
BGER001690-RA	1332	824.669	0	0
BGER001691-RA	921	415.679	0	0
BGER001692-RA	840	339.269	0	0
BGER001693-RA	3009	2501.67	0	0
BGER001694-RA	942	435.825	0	0
BGER001695-RA	3600	3092.67	0	0
BGER001696-RA	477	90.0567	0	0
BGER001697-RA	2928	2420.67	0	0
BGER001698-RA	825	325.111	0	0
BGER001699-RA	1056	548.669	0	0
BGER001700-RA	387	52.7557	0	0
BGER001701-RA	1191	683.669	0	0
BGER001702-RA	447	77.0003	0	0
BGER001703-RA	921	415.679	0	0
BGER001704-RA	588	143.906	0	0
BGER001705-RA	1287	779.669	0	0
BGER001706-RA	2580	2072.67	0	0
BGER001707-RA	1746	1238.67	0	0
BGER001708-RA	2466	1958.67	0	0
BGER001709-RA	2355	1847.67	0	0
BGER001710-RA	1293	785.669	0	0
BGER001711-RA	783	287.293	0	0
BGER001712-RA	1128	620.669	0	0
BGER001713-RA	3189	2681.67	0	0
BGER001714-RA	1557	1049.67	0	0
BGER001715-RA	759	266.695	0	0
BGER001716-RA	1458	950.669	0	0
BGER001717-RA	1617	1109.67	0	0
BGER001718-RA	1737	1229.67	0	0
BGER001719-RA	2085	1577.67	0	0
BGER001720-RA	627	167.194	0	0
BGER001721-RA	1218	710.669	0	0
BGER001722-RA	237	45.5167	0	0
BGER001723-RA	1914	1406.67	0	0
BGER001724-RA	3006	2498.67	0	0
BGER001725-RA	1239	731.669	0	0
BGER001726-RA	4713	4205.67	0	0
BGER001727-RA	1524	1016.67	0	0
BGER001728-RA	984	476.958	0	0
BGER001729-RA	2604	2096.67	0	0
BGER001730-RA	2928	2420.67	0	0
BGER001731-RA	591	145.87	0	0
BGER001732-RA	2211	1703.67	0	0
BGER001733-RA	939	432.912	0	0
BGER001734-RA	2121	1613.67	0	0
BGER001735-RA	708	225.023	0	0
BGER001736-RA	861	358.991	0	0
BGER001737-RA	1539	1031.67	0	0
BGER001738-RA	612	158.256	0	0
BGER001739-RA	1296	788.669	0	0
BGER001740-RA	2829	2321.67	0	0
BGER001741-RA	588	143.906	0	0
BGER001742-RA	1599	1091.67	125947	6717.63
BGER001743-RA	492	96.5055	0	0
BGER001744-RA	759	266.695	0	0
BGER001745-RA	618	161.754	0	0
BGER001746-RA	2763	2255.67	0	0
BGER001747-RA	873	370.439	0	0
BGER001748-RA	2397	1889.67	0	0
BGER001749-RA	1497	989.669	0	0
BGER001750-RA	861	358.991	0	0
BGER001751-RA	876	373.252	0	0
BGER001752-RA	981	474.006	0	0
BGER001753-RA	879	375.949	0	0
BGER001754-RA	1716	1208.67	0	0
BGER001755-RA	918	412.886	0	0
BGER001756-RA	750	259.236	0	0
BGER001757-RA	1509	1001.67	0	0
BGER001758-RA	1209	701.669	0	0
BGER001759-RA	1851	1343.67	0	0
BGER001760-RA	642	177.226	0	0
BGER001761-RA	1998	1490.67	0	0
BGER001762-RA	1764	1256.67	0	0
BGER001763-RA	864	361.772	0	0
BGER001764-RA	1482	974.669	0	0
BGER001765-RA	954	447.471	0	0
BGER001766-RA	3477	2969.67	0	0
BGER001767-RA	1683	1175.67	0	0
BGER001768-RA	1090	582.669	18	1.79875
BGER001769-RA	1047	539.669	0	0
BGER001770-RA	393	54.3484	1	1.07135
BGER001771-RA	1807	1299.67	643	28.807
BGER001772-RA	688	210.598	17	4.70017
BGER001773-RA	1110	602.669	4	0.386457
BGER001774-RA	1554	1046.67	3	0.166891
BGER001775-RA	640	176.026	7	2.31548
BGER001776-RA	2055	1547.67	10	0.37622
BGER001777-RA	816	316.863	3	0.551277
BGER001778-RA	766	272.406	0	0
BGER001779-RA	303	34.7348	0	0
BGER001780-RA	291	50.2381	5	5.79504
BGER001781-RA	2659	2151.67	753	20.377
BGER001782-RA	756	264.25	453	99.8167
BGER001783-RA	2355	1847.67	548	17.2694
BGER001784-RA	1395	887.669	174	11.4135
BGER001785-RA	1109	601.669	205	19.8388
BGER001786-RA	606	154.658	0	0
BGER001787-RA	1821	1313.67	45	1.99456
BGER001788-RA	690	211.988	0	0
BGER001789-RA	5964	5456.67	9	0.0960362
BGER001790-RA	2304	1796.67	293	9.49554
BGER001791-RA	2173	1665.67	274	9.57815
BGER001792-RA	3381	2873.67	390	7.9022
BGER001793-RA	1402	894.669	951	61.8925
BGER001794-RA	3119	2611.67	241	5.37302
BGER001795-RA	1218	710.669	46	3.76886
BGER001796-RA	735	246.692	18	4.24852
BGER001797-RA	678	202.975	7	2.00805
BGER001798-RA	585	142.111	3	1.22917
BGER001799-RA	492	96.5055	19	11.4636
BGER001800-RA	783	287.293	19	3.85077
BGER001801-RA	7294	6786.67	581	4.9847
BGER001802-RA	1165	657.669	261	23.1075
BGER001803-RA	747	256.752	44	9.97836
BGER001804-RA	735	246.692	1	0.236029
BGER001805-RA	3171	2663.67	176	3.84727
BGER001806-RA	553	124.493	153	71.5593
BGER001807-RA	2150	1642.67	454	16.0926
BGER001808-RA	255	50.6582	23	26.4361
BGER001809-RA	369	46.4988	131	164.04
BGER001810-RA	636	173.303	0	0
BGER001811-RA	1599	1091.67	414	22.0815
BGER001812-RA	4326	3818.67	59	0.899622
BGER001813-RA	2703	2195.67	42	1.11379
BGER001814-RA	783	287.293	83	16.8218
BGER001815-RA	1044	536.669	8	0.867968
BGER001816-RA	1676	1168.67	1	0.0498228
BGER001817-RA	2311	1803.67	166	5.35884
BGER001818-RA	1290	782.669	126	9.37373
BGER001819-RA	3134	2626.67	323	7.16007
BGER001820-RA	894	390.178	0	0
BGER001821-RA	909	404.419	0	0
BGER001822-RA	5205	4697.67	19.0178	0.235721
BGER001823-RA	972	465.241	63	7.88465
BGER001824-RA	348	38.7221	2	3.0074
BGER001825-RA	2040	1532.67	4939.95	187.67
BGER001826-RA	2640	2132.67	314.686	8.59159
BGER001827-RA	1809	1301.67	382	17.0877
BGER001828-RA	207	55	0	0
BGER001829-RA	4114	3606.67	527	8.50794
BGER001830-RA	573	135.156	8	3.44646
BGER001831-RA	786	289.907	459	92.188
BGER001832-RA	282	49.5775	1	1.17445
BGER001833-RA	905	400.581	311	45.2053
BGER001834-RA	811	312.409	144	26.8385
BGER001835-RA	267	48.2736	30	36.1852
BGER001836-RA	1185	677.669	0	0
BGER001837-RA	813	314.281	90	16.6742
BGER001838-RA	851	349.673	72.5733	12.0847
BGER001839-RA	1545	1037.67	305	17.1144
BGER001840-RA	1171	663.669	268	23.5127
BGER001841-RA	1857	1349.67	5	0.215706
BGER001842-RA	1857	1349.67	1	0.0431412
BGER001843-RA	1860	1352.67	1	0.0430456
BGER001844-RA	675	200.91	1	0.289814
BGER001845-RA	465	84.4134	83	57.2515
BGER001846-RA	244	45.3429	10	12.8414
BGER001847-RA	705	222.9	53	13.8447
BGER001848-RA	919	413.762	164	23.0788
BGER001849-RA	363	43.9293	0	0
BGER001850-RA	3386	2878.67	75	1.51701
BGER001851-RA	795	297.88	0	0
BGER001852-RA	1149	641.669	7	0.635195
BGER001853-RA	2593	2085.67	40	1.11669
BGER001854-RA	399	56.7546	547	561.185
BGER001855-RA	1328	820.669	100	7.09499
BGER001856-RA	699	218.542	41	10.9237
BGER001857-RA	1501	993.669	53.6568	3.14415
BGER001858-RA	2500	1992.67	74	2.1623
BGER001859-RA	510	104.625	205	114.088
BGER001860-RA	1172	664.669	141	12.3519
BGER001861-RA	914	409.092	452	64.3335
BGER001862-RA	762	268.969	99	21.4315
BGER001863-RA	579	138.583	55	23.1086
BGER001864-RA	214	56.2667	2	2.06966
BGER001865-RA	794	296.941	357	70.0031
BGER001866-RA	270	45.9076	252	319.622
BGER001867-RA	1890	1382.67	501	21.0979
BGER001868-RA	2052	1544.67	347	13.0802
BGER001869-RA	366	45.1027	0	0
BGER001870-RA	597	149.549	57	22.1928
BGER001871-RA	6971	6463.67	530.202	4.77619
BGER001872-RA	2121	1613.67	26	0.938164
BGER001873-RA	315	30.878	29	54.6851
BGER001874-RA	420	65.977	36	31.7709
BGER001875-RA	222	49.225	0	0
BGER001876-RA	792	295.154	0	0
BGER001877-RA	3477	2969.67	157	3.0783
BGER001878-RA	1649	1141.67	57	2.90706
BGER001879-RA	1782	1274.67	39	1.78151
BGER001880-RA	1077	569.669	13	1.32874
BGER001881-RA	639	175.404	7	2.32369
BGER001882-RA	1851	1343.67	100	4.33339
BGER001883-RA	1876	1368.67	655.795	27.8991
BGER001884-RA	1030	522.669	482	53.6958
BGER001885-RA	990	482.815	0	0
BGER001886-RA	861	358.991	384	62.2827
BGER001887-RA	1307	799.669	325	23.6643
BGER001888-RA	697	217.093	68	18.2382
BGER001889-RA	1001	493.669	8	0.94357
BGER001890-RA	3755	3247.67	441	7.90654
BGER001891-RA	458	81.1737	23	16.498
BGER001892-RA	4478	3970.67	2643.93	38.771
BGER001893-RA	2013	1505.67	2	0.0773429
BGER001894-RA	1137	629.669	0	0
BGER001895-RA	1132	624.669	24	2.23708
BGER001896-RA	581	139.716	221	92.1016
BGER001897-RA	1631	1123.67	0	0
BGER001898-RA	271	46.1488	0	0
BGER001899-RA	414	63.1988	0	0
BGER001900-RA	936	430.042	163	22.0697
BGER001901-RA	231	45.8654	2.36152	2.99796
BGER001902-RA	2678	2170.67	566	15.1825
BGER001903-RA	2673	2165.67	330	8.87241
BGER001904-RA	1393	885.669	592	38.9198
BGER001905-RA	1373	865.669	725	48.7648
BGER001906-RA	1109	601.669	252	24.3873
BGER001907-RA	1972	1464.67	241.175	9.58766
BGER001908-RA	279	48.3358	25	30.1156
BGER001909-RA	2814	2306.67	4	0.100971
BGER001910-RA	294	46.3093	0	0
BGER001911-RA	1344	836.669	0	0
BGER001912-RA	894	390.178	0	0
BGER001913-RA	1068	560.669	394	40.9176
BGER001914-RA	4226	3718.67	595	9.31643
BGER001915-RA	285	49.8667	79	92.2437
BGER001916-RA	720	234.353	212	52.6726
BGER001917-RA	1953	1445.67	635	25.5755
BGER001918-RA	1308	800.669	359	26.1073
BGER001919-RA	1869	1361.67	0	0
BGER001920-RA	375	48.7931	0	0
BGER001921-RA	759	266.695	1	0.218326
BGER001922-RA	849	347.885	0	0
BGER001923-RA	831	330.678	0	0
BGER001924-RA	792	295.154	0	0
BGER001925-RA	1407	899.669	1	0.0647198
BGER001926-RA	492	96.5055	0	0
BGER001927-RA	349	39.1657	0	0
BGER001928-RA	405	59.1705	14	13.7766
BGER001929-RA	345	38.4355	10	15.1491
BGER001930-RA	240	47.7541	1	1.2193
BGER001931-RA	870	367.514	16	2.53493
BGER001932-RA	1887	1379.67	0	0
BGER001933-RA	375	48.7931	0	0
BGER001934-RA	420	65.977	1	0.882526
BGER001935-RA	1999	1491.67	92.6221	3.61545
BGER001936-RA	570	133.512	236	102.923
BGER001937-RA	2962	2454.67	421	9.9864
BGER001938-RA	324	31.3482	2	3.71482
BGER001939-RA	4051	3543.67	81	1.33092
BGER001940-RA	1429	921.669	49	3.09557
BGER001941-RA	984	476.958	2.37356	0.28976
BGER001942-RA	663	192.091	0	0
BGER001943-RA	1218	710.669	66	5.4075
BGER001944-RA	4413	3905.67	1248	18.6054
BGER001945-RA	1893	1385.67	306	12.8583
BGER001946-RA	684	207.344	40	11.2328
BGER001947-RA	2874	2366.67	556	13.6791
BGER001948-RA	612	158.256	0	0
BGER001949-RA	243	47.0303	297	367.704
BGER001950-RA	556	126.017	435	200.993
BGER001951-RA	542	119.226	470	229.535
BGER001952-RA	2016	1508.67	176	6.79264
BGER001953-RA	927	421.468	0	0
BGER001954-RA	960	453.471	112	14.381
BGER001955-RA	337	35.3179	98	161.566
BGER001956-RA	3333	2825.67	0	0
BGER001957-RA	513	106.103	144	79.0232
BGER001958-RA	339	36.3617	110	176.144
BGER001959-RA	1539	1031.67	2	0.112878
BGER001960-RA	876	373.252	22	3.43195
BGER001961-RA	918	412.886	0	0
BGER001962-RA	1127	619.669	49	4.60422
BGER001963-RA	384	51.9436	0	0
BGER001964-RA	1413	905.669	25	1.60728
BGER001965-RA	2013	1505.67	429	16.5901
BGER001966-RA	471	87.1484	144	96.2106
BGER001967-RA	1454	946.669	561	34.5052
BGER001968-RA	2374	1866.67	2395	74.7065
BGER001969-RA	555	125.566	90	41.7341
BGER001970-RA	1167	659.669	187	16.5058
BGER001971-RA	1146	638.669	192	17.5043
BGER001972-RA	795	297.88	208	40.6576
BGER001973-RA	3963	3455.67	1134	19.1074
BGER001974-RA	558	127.07	27	12.372
BGER001975-RA	2532	2024.67	18.3137	0.526675
BGER001976-RA	1647	1139.67	39	1.99253
BGER001977-RA	3543	3035.67	105	2.01398
BGER001978-RA	2323	1815.67	232	7.43997
BGER001979-RA	2854	2346.67	74.9209	1.85896
BGER001980-RA	2010	1502.67	22.9678	0.889969
BGER001981-RA	713	228.82	76	19.3393
BGER001982-RA	435	72.75	0	0
BGER001983-RA	273	48.1488	3.60224	4.3562
BGER001984-RA	2757	2249.67	841	21.7669
BGER001985-RA	339	36.3617	1	1.60131
BGER001986-RA	252	48.9221	0	0
BGER001987-RA	786	289.907	0	0
BGER001988-RA	981	474.006	0	0
BGER001989-RA	900	395.861	0	0
BGER001990-RA	618	161.754	0	0
BGER001991-RA	3873	3365.67	6	0.103801
BGER001992-RA	551	123.477	47	22.1631
BGER001993-RA	873	370.439	0	0
BGER001994-RA	4145	3637.67	647.656	10.3667
BGER001995-RA	270	45.9076	20	25.3668
BGER001996-RA	789	292.457	0	0
BGER001997-RA	528	112.328	0	0
BGER001998-RA	1500	992.669	0	0
BGER001999-RA	647	180.367	1	0.322822
BGER002000-RA	2732	2224.67	263	6.88351
BGER002001-RA	3043	2535.67	594.482	13.6511
BGER002002-RA	387	52.7557	286	315.658
BGER002003-RA	1644	1136.67	186	9.52794
BGER002004-RA	544	120.276	159	76.9732
BGER002005-RA	243	47.0303	0	0
BGER002006-RA	906	401.541	235	34.0767
BGER002007-RA	1131	623.669	88.3558	8.24899
BGER002008-RA	2514	2006.67	735	21.3271
BGER002009-RA	427	68.976	2	1.68831
BGER002010-RA	1402	894.669	146	9.5019
BGER002011-RA	8933	8425.67	994.711	6.87405
BGER002012-RA	1591	1083.67	3	0.161192
BGER002013-RA	2166	1658.67	142.23	4.99287
BGER002014-RA	2991	2483.67	28	0.656424
BGER002015-RA	985	477.91	2	0.243671
BGER002016-RA	1572	1064.67	9	0.492207
BGER002017-RA	459	81.6791	2	1.42574
BGER002018-RA	1233	725.669	330	26.4786
BGER002019-RA	2532	2024.67	679	19.527
BGER002020-RA	625	165.929	73	25.6166
BGER002021-RA	1692	1184.67	190	9.33849
BGER002022-RA	1855	1347.67	550	23.7629
BGER002023-RA	1181	673.669	212	18.3235
BGER002024-RA	1770	1262.67	2173	100.205
BGER002025-RA	1218	710.669	379.355	31.0813
BGER002026-RA	5145	4637.67	3834	48.1362
BGER002027-RA	1203	695.669	0	0
BGER002028-RA	3006	2498.67	389	9.06485
BGER002029-RA	2948	2440.67	773	18.4413
BGER002030-RA	1399	891.669	138	9.01147
BGER002031-RA	2280	1772.67	777	25.5219
BGER002032-RA	1082	574.669	541	54.815
BGER002033-RA	1118	610.669	229	21.8348
BGER002034-RA	3612	3104.67	644	12.0779
BGER002035-RA	930	424.341	200	27.4432
BGER002036-RA	2526	2018.67	970	27.9786
BGER002037-RA	2391	1883.67	251	7.7587
BGER002038-RA	2717	2209.67	67.4718	1.77793
BGER002039-RA	939	432.912	113	15.1984
BGER002040-RA	2278	1770.67	1593	52.384
BGER002041-RA	1311	803.669	2	0.144901
BGER002042-RA	2234	1726.67	307.098	10.3559
BGER002043-RA	1169	661.669	525	46.1996
BGER002044-RA	2357	1849.67	154	4.84782
BGER002045-RA	2152	1644.67	163	5.77071
BGER002046-RA	2409	1901.67	738.2	22.6026
BGER002047-RA	708	225.023	0	0
BGER002048-RA	489	95.1361	2	1.22407
BGER002049-RA	249	47.8108	104	126.656
BGER002050-RA	1979	1471.67	470	18.5955
BGER002051-RA	1044	536.669	179	19.4208
BGER002052-RA	936	430.042	134	18.1432
BGER002053-RA	1694	1186.67	91	4.46511
BGER002054-RA	7456	6948.67	265	2.22057
BGER002055-RA	1104	596.669	103	10.0513
BGER002056-RA	485	93.1849	37	23.1194
BGER002057-RA	1529	1021.67	1044	59.4991
BGER002058-RA	390	53.5488	3	3.26206
BGER002059-RA	219	54.5	431	460.469
BGER002060-RA	1347	839.669	570	39.5264
BGER002061-RA	1002	494.669	90	10.5937
BGER002062-RA	1599	1091.67	6	0.320022
BGER002063-RA	2099	1591.67	1	0.036582
BGER002064-RA	1032	524.669	2	0.221955
