target_id	length	eff_length	est_counts	tpm
BGER006761-RA	1017	408.178	277	75.1768
BGER006762-RA	255	69.5854	0	0
BGER006763-RA	960	357.059	0	0
BGER006764-RA	555	135.072	4	3.28057
BGER006765-RA	897	307.741	0	0
BGER006766-RA	454	88.0325	16	20.134
BGER006767-RA	1011	402.178	414	114.034
BGER006768-RA	930	332.922	70	23.2921
BGER006769-RA	565	139.338	1497	1190.16
BGER006770-RA	852	277.098	22	8.79515
BGER006771-RA	956	353.637	15.619	4.89272
BGER006772-RA	1272	663.178	11	1.83745
BGER006773-RA	672	182.945	0	0
BGER006774-RA	521	119.012	0	0
BGER006775-RA	1351	742.178	0	0
BGER006776-RA	1806	1197.18	0	0
BGER006777-RA	2971	2362.18	429	20.1186
BGER006778-RA	639	169.365	450	294.336
BGER006779-RA	1056	447.178	111	27.4977
BGER006780-RA	690	190.938	8	4.64143
BGER006781-RA	321	27.786	4.95734	19.7641
BGER006782-RA	789	239.515	55	25.4381
BGER006783-RA	388	54.5968	19	38.5514
BGER006784-RA	687	189.601	0	0
BGER006785-RA	153	70.4	0	0
BGER006786-RA	546	131.135	425	359.025
BGER006787-RA	1275	666.178	468	77.8232
BGER006788-RA	453	87.5794	2	2.52977
BGER006789-RA	375	48.4973	22	50.2526
BGER006790-RA	246	65.9474	0	0
BGER006791-RA	771	229.471	11.3767	5.49214
BGER006792-RA	807	249.786	2	0.886984
BGER006793-RA	1115	506.178	243	53.181
BGER006794-RA	516	117.127	33	31.2113
BGER006795-RA	3087	2478.18	47.3001	2.11438
BGER006796-RA	1281	672.178	21	3.4609
BGER006797-RA	870	288.984	0	0
BGER006798-RA	576	144.625	8	6.12775
BGER006799-RA	336	32.6823	6	20.3372
BGER006800-RA	3293	2684.18	770.248	31.7887
BGER006801-RA	1026	417.178	8	2.12433
BGER006802-RA	1524	915.178	1	0.121045
BGER006803-RA	249	68.9474	1	1.6067
BGER006804-RA	1617	1008.18	27	2.96674
BGER006805-RA	819	255.907	19	8.22479
BGER006806-RA	1611	1002.18	10	1.10537
BGER006807-RA	1614	1005.18	55	6.0614
BGER006808-RA	1770	1161.18	17	1.62182
BGER006809-RA	1275	666.178	15	2.49433
BGER006810-RA	1776	1167.18	18	1.7084
BGER006811-RA	1119	510.178	9	1.95422
BGER006812-RA	2008	1399.18	87	6.88811
BGER006813-RA	1838	1229.18	47.0426	4.23965
BGER006814-RA	1569	960.178	24	2.76894
BGER006815-RA	849	275.02	0	0
BGER006816-RA	678	185.586	8	4.77527
BGER006817-RA	432	76.4461	0	0
BGER006818-RA	1533	924.178	6	0.719199
BGER006819-RA	1677	1068.18	108	11.2004
BGER006820-RA	807	249.786	0	0
BGER006821-RA	630	165.719	8	5.34774
BGER006822-RA	2098	1489.18	1	0.0743887
BGER006823-RA	1383	774.178	2	0.286182
BGER006824-RA	1524	915.178	0	0
BGER006825-RA	5213	4604.18	293.725	7.06712
BGER006826-RA	343	35.2648	0	0
BGER006827-RA	603	155.829	0	0
BGER006828-RA	561	137.822	0	0
BGER006829-RA	330	30.7689	0	0
BGER006830-RA	753	220.746	11	5.52019
BGER006831-RA	555	135.072	55	45.1078
BGER006832-RA	441	81.4695	4	5.439
BGER006833-RA	1324	715.178	350	54.2135
BGER006834-RA	3189	2580.18	91	3.90702
BGER006835-RA	480	100.423	12	13.2374
BGER006836-RA	3033	2424.18	33	1.50801
BGER006837-RA	560	137.437	0	0
BGER006838-RA	289	54.75	0	0
BGER006839-RA	1405	796.178	4699	653.806
BGER006840-RA	3091	2482.18	172.052	7.67858
BGER006841-RA	4058	3449.18	155.948	5.00861
BGER006842-RA	2129	1520.18	254.294	18.5309
BGER006843-RA	1708	1099.18	52	5.2407
BGER006844-RA	836	266.618	12	4.98592
BGER006845-RA	982	375.551	178	52.5055
BGER006846-RA	1430	821.178	777	104.818
BGER006847-RA	2871	2262.18	1	0.0489696
BGER006848-RA	477	99.2307	0	0
BGER006849-RA	642	170.753	1	0.648763
BGER006850-RA	2490	1881.18	76	4.47546
BGER006851-RA	768	227.574	86	41.8628
BGER006852-RA	1239	630.178	0	0
BGER006853-RA	1865	1256.18	508	44.7988
BGER006854-RA	2166	1557.18	44	3.13017
BGER006855-RA	6291	5682.18	236	4.60099
BGER006856-RA	471	96.1621	0	0
BGER006857-RA	867	286.829	0	0
BGER006858-RA	1377	768.178	0	0
BGER006859-RA	2060	1451.18	1212	92.52
BGER006860-RA	1241	632.178	15	2.62848
BGER006861-RA	1494	885.178	26	3.25384
BGER006862-RA	2446	1837.18	322.797	19.464
BGER006863-RA	1008	399.178	2	0.55503
BGER006864-RA	4896	4287.18	2321.03	59.9739
BGER006865-RA	1974	1365.18	420	34.0811
BGER006866-RA	5121	4512.18	131.178	3.22054
BGER006867-RA	351	38.4608	8	23.0423
BGER006868-RA	600	154.502	19	13.623
BGER006869-RA	972	367.081	0	0
BGER006870-RA	2283	1674.18	0	0
BGER006871-RA	688	189.947	48	27.9939
BGER006872-RA	841	270.041	45	18.4602
BGER006873-RA	507	113.169	121	118.444
BGER006874-RA	385	53.2665	12	24.9563
BGER006875-RA	1386	777.178	15	2.13808
BGER006876-RA	993	384.836	5	1.43929
BGER006877-RA	378	50.0282	8	17.7145
BGER006878-RA	273	59.6984	0	0
BGER006879-RA	735	211.051	0	0
BGER006880-RA	492	106.555	0	0
BGER006881-RA	240	74.3226	0	0
BGER006882-RA	375	48.4973	0	0
BGER006883-RA	243	72.697	0	0
BGER006884-RA	651	174.136	1.10929	0.705686
BGER006885-RA	381	51.4497	0	0
BGER006886-RA	553	134.237	4	3.30097
BGER006887-RA	867	286.829	0	0
BGER006888-RA	765	226.172	8	3.91837
BGER006889-RA	1200	591.178	14	2.62339
BGER006890-RA	501	110.037	1	1.00673
BGER006891-RA	429	74.8805	0	0
BGER006892-RA	546	131.135	0	0
BGER006893-RA	1752	1143.18	8.25385	0.799828
BGER006894-RA	312	25.8677	0	0
BGER006895-RA	738	212.457	0	0
BGER006896-RA	1857	1248.18	0	0
BGER006897-RA	1377	768.178	1	0.144209
BGER006898-RA	753	220.746	4	2.00734
BGER006899-RA	297	38.5484	0	0
BGER006900-RA	987	379.679	0	0
BGER006901-RA	330	30.7689	5	18.0016
BGER006902-RA	423	71.7769	16	24.6938
BGER006903-RA	1272	663.178	201	33.5753
BGER006904-RA	399	59.9692	554	1023.38
BGER006905-RA	444	83.1552	0	0
BGER006906-RA	1857	1248.18	0	0
BGER006907-RA	2040	1431.18	3	0.23221
BGER006908-RA	912	319.113	0	0
BGER006909-RA	489	104.925	0	0
BGER006910-RA	2126	1517.18	102	7.44762
BGER006911-RA	290	55.75	12	23.8446
BGER006912-RA	611	159.005	34	23.6877
BGER006913-RA	684	188.419	35	20.5777
BGER006914-RA	701	196.413	17	9.5881
BGER006915-RA	1005	396.178	19	5.31272
BGER006916-RA	4829	4220.18	210	5.51242
BGER006917-RA	882	297.183	6	2.23656
BGER006918-RA	621	163.231	143	97.0481
BGER006919-RA	903	312.531	42	14.8871
BGER006920-RA	675	184.353	56	33.6504
BGER006921-RA	732	209.354	290	153.451
BGER006922-RA	618	161.87	4.66655	3.19363
BGER006923-RA	1246	637.178	0	0
BGER006924-RA	1047	438.178	0	0
BGER006925-RA	1314	705.178	322	50.5837
BGER006926-RA	1296	687.178	645	103.979
BGER006927-RA	1279	670.178	5	0.826482
BGER006928-RA	267	65.5192	0	0
BGER006929-RA	1278	669.178	0	0
BGER006930-RA	2503	1894.18	31	1.81299
BGER006931-RA	4382	3773.18	95	2.78914
BGER006932-RA	3025	2416.18	148	6.78557
BGER006933-RA	357	40.6571	0	0
BGER006934-RA	708	199.652	27	14.9811
BGER006935-RA	981	374.739	8	2.36491
BGER006936-RA	6297	5688.18	61.0989	1.18991
BGER006937-RA	267	65.5192	65	109.9
BGER006938-RA	1938	1329.18	0	0
BGER006939-RA	266	67.1	0	0
BGER006940-RA	267	65.5192	3	5.07231
BGER006941-RA	2391	1782.18	48	2.98362
BGER006942-RA	829	262.238	4	1.68973
BGER006943-RA	2449	1840.18	94	5.65877
BGER006944-RA	348	37.2881	0	0
BGER006945-RA	1152	543.178	16	3.26311
BGER006946-RA	1095	486.178	204	46.4824
BGER006947-RA	1194	585.178	94	17.7948
BGER006948-RA	534	124.787	0	0
BGER006949-RA	663	179.407	1	0.617466
BGER006950-RA	117	57.2857	0	0
BGER006951-RA	1833	1224.18	6.55031	0.592749
BGER006952-RA	3021	2412.18	24	1.10219
BGER006953-RA	1561	952.178	23	2.67586
BGER006954-RA	1389	780.178	0	0
BGER006955-RA	996	387.45	1	0.285916
BGER006956-RA	1017	408.178	0	0
BGER006957-RA	930	332.922	2	0.665489
BGER006958-RA	867	286.829	1	0.386216
BGER006959-RA	951	349.568	205	64.9645
BGER006960-RA	5339	4730.18	529.118	12.3916
BGER006961-RA	234	70.7	6	9.40125
BGER006962-RA	1065	456.178	80	19.4271
BGER006963-RA	579	146.174	108	81.8481
BGER006964-RA	2325	1716.18	6	0.387296
BGER006965-RA	7230	6621.18	6	0.100385
BGER006966-RA	2787	2178.18	0	0
BGER006967-RA	2008	1399.18	3120.96	247.098
BGER006968-RA	393	57.1136	0	0
BGER006969-RA	1178	569.178	112	21.7983
BGER006970-RA	459	90.304	4	4.90689
BGER006971-RA	1473	864.178	102	13.0753
BGER006972-RA	348	37.2881	15	44.563
BGER006973-RA	606	156.964	11.5097	8.12303
BGER006974-RA	348	37.2881	12	35.6504
BGER006975-RA	606	156.964	0	0
BGER006976-RA	267	65.5192	10	16.9077
BGER006977-RA	1077	468.178	25	5.91538
BGER006978-RA	792	240.958	632	290.555
BGER006979-RA	588	150.513	2	1.47201
BGER006980-RA	1304	695.178	2	0.318704
BGER006981-RA	1771	1162.18	187	17.8247
BGER006982-RA	516	117.127	13	12.2954
BGER006983-RA	966	362.076	23	7.0369
BGER006984-RA	381	51.4497	0	0
BGER006985-RA	1486	877.178	29	3.66238
BGER006986-RA	7234	6625.18	2392.8	40.0094
BGER006987-RA	1068	459.178	0	0
BGER006988-RA	676	184.844	57	34.1605
BGER006989-RA	751	219.767	34	17.1384
BGER006990-RA	630	165.719	38	25.4018
BGER006991-RA	4796	4187.18	40	1.05826
BGER006992-RA	507	113.169	0	0
BGER006993-RA	5214	4605.18	53	1.27492
BGER006994-RA	2126	1517.18	163	11.9016
BGER006995-RA	1728	1119.18	349	34.5446
BGER006996-RA	1748	1139.18	1708	166.092
BGER006997-RA	903	312.531	251	88.968
BGER006998-RA	1387	778.178	569	81.0003
BGER006999-RA	480	100.423	364	401.535
BGER007000-RA	2564	1955.18	2689	152.356
BGER007001-RA	537	126.447	3	2.62824
BGER007002-RA	1237	628.178	33	5.81949
BGER007003-RA	1323	714.178	34	5.27383
BGER007004-RA	792	240.958	31	14.2519
BGER007005-RA	203	74.6316	31	46.0143
BGER007006-RA	3642	3033.18	14.0639	0.513645
BGER007007-RA	1528	919.178	890	107.262
BGER007008-RA	1182	573.178	23	4.44521
BGER007009-RA	1653	1044.18	236	25.0375
BGER007010-RA	712	201.022	115	63.3734
BGER007011-RA	630	165.719	58	38.7711
BGER007012-RA	407	63.7483	23	39.968
BGER007013-RA	533	124.302	43	38.3215
BGER007014-RA	2041	1432.18	8	0.618795
BGER007015-RA	450	86.2254	3	3.85425
BGER007016-RA	1180	571.178	160	31.0314
BGER007017-RA	855	278.928	811	322.094
BGER007018-RA	1044	435.178	37	9.41864
BGER007019-RA	732	209.354	6	3.17485
BGER007020-RA	1140	531.178	1.06896	0.222933
BGER007021-RA	840	269.345	0	0
BGER007022-RA	1419	810.178	56	7.65704
BGER007023-RA	2409	1800.18	53	3.26148
BGER007024-RA	1757	1148.18	169	16.3054
BGER007025-RA	1527	918.178	48	5.79119
BGER007026-RA	1875	1266.18	15	1.31235
BGER007027-RA	483	101.911	17	18.4792
BGER007028-RA	618	161.87	1	0.684365
BGER007029-RA	2251	1642.18	314.379	21.2074
BGER007030-RA	746	216.484	1422	727.658
BGER007031-RA	1595	986.178	110	12.3564
BGER007032-RA	5072	4463.18	694	17.2254
BGER007033-RA	402	61.3934	0	0
BGER007034-RA	450	86.2254	0	0
BGER007035-RA	540	127.967	0	0
BGER007036-RA	906	314.739	3	1.0559
BGER007037-RA	1045	436.178	89	22.6037
BGER007038-RA	360	42.302	0	0
BGER007039-RA	856	279.527	221	87.5836
BGER007040-RA	699	195.304	265.679	150.695
BGER007041-RA	221	77.087	4	5.74821
BGER007042-RA	1017	408.178	5	1.35698
BGER007043-RA	585	149.133	299	222.101
BGER007044-RA	370	46.3867	260	620.917
BGER007045-RA	552	133.959	430	355.589
BGER007046-RA	2244	1635.18	182	12.3299
BGER007047-RA	762	224.827	13	6.40543
BGER007048-RA	2213	1604.18	39	2.69318
BGER007049-RA	207	78.6316	3	4.22647
BGER007050-RA	774	231.073	79	37.8732
BGER007051-RA	1704	1095.18	1.09434	0.110694
BGER007052-RA	372	47.2704	0	0
BGER007053-RA	1605	996.178	0	0
BGER007054-RA	4557	3948.18	3	0.084174
BGER007055-RA	1844	1235.18	2	0.179372
BGER007056-RA	840	269.345	314	129.144
BGER007057-RA	747	217.107	41	20.9201
BGER007058-RA	874	291.851	4	1.51828
BGER007059-RA	5210	4601.18	375.963	9.0517
BGER007060-RA	641	170.186	6	3.90553
BGER007061-RA	2049	1440.18	20	1.53839
BGER007062-RA	891	303.395	99	36.1477
BGER007063-RA	2965	2356.18	53	2.49185
BGER007064-RA	2701	2092.18	115	6.0891
BGER007065-RA	483	101.911	263	285.884
BGER007066-RA	765	226.172	8	3.91837
BGER007067-RA	542	128.968	3	2.57688
BGER007068-RA	993	384.836	1	0.287858
BGER007069-RA	314	26.5362	1	4.1746
BGER007070-RA	589	151.007	2	1.46719
BGER007071-RA	810	251.212	1	0.440974
BGER007072-RA	868	287.454	5	1.92689
BGER007073-RA	2937	2328.18	18	0.856466
BGER007074-RA	1107	498.178	2	0.444733
BGER007075-RA	741	214.093	7	3.62201
BGER007076-RA	2949	2340.18	3169	150.012
BGER007077-RA	3619	3010.18	5749	211.57
BGER007078-RA	1886	1277.18	264	22.8985
BGER007079-RA	4838	4229.18	2050	53.6972
BGER007080-RA	2062	1453.18	87	6.63215
BGER007081-RA	3858	3249.18	632.747	21.573
BGER007082-RA	3540	2931.18	0	0
BGER007083-RA	924	328.083	3	1.01296
BGER007084-RA	648	173.411	2	1.27764
BGER007085-RA	1872	1263.18	0	0
BGER007086-RA	3396	2787.18	0	0
BGER007087-RA	348	37.2881	0	0
BGER007088-RA	573	143.009	0	0
BGER007089-RA	2131	1522.18	49	3.56602
BGER007090-RA	2242	1633.18	121.045	8.21042
BGER007091-RA	1369	760.178	3	0.437179
BGER007092-RA	1152	543.178	54	11.013
BGER007093-RA	1188	579.178	19	3.63408
BGER007094-RA	963	359.478	95	29.2756
BGER007095-RA	942	341.908	8	2.592
BGER007096-RA	462	91.9209	4	4.82058
BGER007097-RA	372	47.2704	135	316.372
BGER007098-RA	927	330.436	37	12.4042
BGER007099-RA	703	197.315	90	50.5284
BGER007100-RA	474	97.6785	5	5.67055
BGER007101-RA	1065	456.178	153	37.1544
BGER007102-RA	2277	1668.18	39	2.58986
BGER007103-RA	1548	939.178	56	6.60532
BGER007104-RA	465	93.7182	8	9.45627
BGER007105-RA	677	185.095	2	1.19699
BGER007106-RA	264	67.8333	0	0
BGER007107-RA	2297	1688.18	93	6.10265
BGER007108-RA	907	315.442	29	10.1843
BGER007109-RA	1151	542.178	192	39.2295
BGER007110-RA	390	55.482	0	0
BGER007111-RA	1528	919.178	30	3.61556
BGER007112-RA	979	372.89	67	19.9044
BGER007113-RA	273	59.6984	65	120.616
BGER007114-RA	701	196.413	328	184.994
BGER007115-RA	2403	1794.18	83	5.12467
BGER007116-RA	813	252.669	370.323	162.361
BGER007117-RA	1368	759.178	16	2.33469
BGER007118-RA	3324	2715.18	0	0
BGER007119-RA	1767	1158.18	0	0
BGER007120-RA	927	330.436	0	0
BGER007121-RA	1068	459.178	0	0
BGER007122-RA	930	332.922	0	0
BGER007123-RA	2127	1518.18	0	0
BGER007124-RA	666	180.529	1	0.61363
BGER007125-RA	3407	2798.18	1	0.0395893
BGER007126-RA	2826	2217.18	5	0.249818
BGER007127-RA	365	44.4891	46	114.54
BGER007128-RA	1096	487.178	0	0
BGER007129-RA	2136	1527.18	0	0
BGER007130-RA	1149	540.178	0	0
BGER007131-RA	69	37.75	4	11.7381
BGER007132-RA	1721	1112.18	281.159	28.0047
BGER007133-RA	312	25.8677	0	0
BGER007134-RA	909	316.811	46	16.0846
BGER007135-RA	1149	540.178	72	14.7655
BGER007136-RA	768	227.574	0	0
BGER007137-RA	682	187.494	0	0
BGER007138-RA	774	231.073	206	98.7579
BGER007139-RA	509	113.825	73	71.0458
BGER007140-RA	660	177.924	97	60.3936
BGER007141-RA	354	39.6024	0	0
BGER007142-RA	1077	468.178	5	1.18308
BGER007143-RA	864	284.797	0	0
BGER007144-RA	694	193.096	317.937	182.398
BGER007145-RA	1419	810.178	133	18.1855
BGER007146-RA	945	344.452	94	30.231
BGER007147-RA	1054	445.178	6313	1570.93
BGER007148-RA	690	190.938	100	58.0179
BGER007149-RA	786	237.778	1	0.465889
BGER007150-RA	954	352.103	1.41166	0.444133
BGER007151-RA	1506	897.178	22	2.71642
BGER007152-RA	393	57.1136	1	1.93961
BGER007153-RA	272	60.623	724	1322.99
BGER007154-RA	1968	1359.18	20	1.63007
BGER007155-RA	2415	1806.18	69	4.23197
BGER007156-RA	1161	552.178	70	14.0434
BGER007157-RA	279	53.1013	0	0
BGER007158-RA	1959	1350.18	0	0
BGER007159-RA	480	100.423	0	0
BGER007160-RA	2409	1800.18	0	0
BGER007161-RA	915	321.311	0	0
BGER007162-RA	2337	1728.18	0	0
BGER007163-RA	1311	702.178	0	0
BGER007164-RA	885	299.257	0	0
BGER007165-RA	2193	1584.18	0	0
BGER007166-RA	1809	1200.18	0	0
BGER007167-RA	957	354.529	0	0
BGER007168-RA	2112	1503.18	0	0
BGER007169-RA	1485	876.178	0	0
BGER007170-RA	4896	4287.18	0	0
BGER007171-RA	1008	399.178	0	0
BGER007172-RA	1212	603.178	0	0
BGER007173-RA	1368	759.178	0	0
BGER007174-RA	1299	690.178	0	0
BGER007175-RA	1536	927.178	0	0
BGER007176-RA	1320	711.178	0	0
BGER007177-RA	1113	504.178	0	0
BGER007178-RA	1071	462.178	0	0
BGER007179-RA	858	280.97	0	0
BGER007180-RA	2247	1638.18	0	0
BGER007181-RA	639	169.365	0	0
BGER007182-RA	669	181.72	0	0
BGER007183-RA	1362	753.178	0	0
BGER007184-RA	1584	975.178	0	0
BGER007185-RA	2184	1575.18	0	0
BGER007186-RA	3546	2937.18	0	0
BGER007187-RA	4080	3471.18	0	0
BGER007188-RA	2307	1698.18	0	0
BGER007189-RA	1557	948.178	0	0
BGER007190-RA	6330	5721.18	0	0
BGER007191-RA	1299	690.178	0	0
BGER007192-RA	1377	768.178	0	0
BGER007193-RA	2814	2205.18	0	0
BGER007194-RA	1701	1092.18	0	0
BGER007195-RA	2667	2058.18	0	0
BGER007196-RA	1923	1314.18	0	0
BGER007197-RA	1062	453.178	0	0
BGER007198-RA	1482	873.178	0	0
BGER007199-RA	2448	1839.18	0	0
BGER007200-RA	2223	1614.18	0	0
BGER007201-RA	534	124.787	0	0
BGER007202-RA	3183	2574.18	0	0
BGER007203-RA	1521	912.178	0	0
BGER007204-RA	2010	1401.18	0	0
BGER007205-RA	1338	729.178	0	0
BGER007206-RA	2031	1422.18	0	0
BGER007207-RA	2619	2010.18	0	0
BGER007208-RA	747	217.107	0	0
BGER007209-RA	2634	2025.18	0	0
BGER007210-RA	2973	2364.18	0	0
BGER007211-RA	306	26.4934	0	0
BGER007212-RA	2076	1467.18	0	0
BGER007213-RA	477	99.2307	0	0
BGER007214-RA	405	62.75	0	0
BGER007215-RA	1179	570.178	0	0
BGER007216-RA	2763	2154.18	0	0
BGER007217-RA	948	346.922	0	0
BGER007218-RA	1914	1305.18	0	0
BGER007219-RA	972	367.081	0	0
BGER007220-RA	693	192.423	0	0
BGER007221-RA	3654	3045.18	0	0
BGER007222-RA	738	212.457	0	0
BGER007223-RA	897	307.741	0	0
BGER007224-RA	975	369.487	0	0
BGER007225-RA	936	337.371	0	0
BGER007226-RA	2754	2145.18	0	0
BGER007227-RA	1095	486.178	0	0
BGER007228-RA	1638	1029.18	0	0
BGER007229-RA	2004	1395.18	0	0
BGER007230-RA	2802	2193.18	0	0
BGER007231-RA	2835	2226.18	0	0
BGER007232-RA	1749	1140.18	0	0
BGER007233-RA	1323	714.178	0	0
BGER007234-RA	2430	1821.18	0	0
BGER007235-RA	585	149.133	0	0
BGER007236-RA	657	176.565	0	0
BGER007237-RA	1323	714.178	0	0
BGER007238-RA	570	141.767	0	0
BGER007239-RA	2616	2007.18	0	0
BGER007240-RA	4152	3543.18	0	0
BGER007241-RA	375	48.4973	0	0
BGER007242-RA	1842	1233.18	0	0
BGER007243-RA	2331	1722.18	0	0
BGER007244-RA	1806	1197.18	0	0
BGER007245-RA	453	87.5794	0	0
BGER007246-RA	1341	732.178	0	0
BGER007247-RA	498	108.667	0	0
BGER007248-RA	1827	1218.18	0	0
BGER007249-RA	1608	999.178	0	0
BGER007250-RA	1272	663.178	0	0
BGER007251-RA	1089	480.178	0	0
BGER007252-RA	1224	615.178	0	0
BGER007253-RA	2772	2163.18	0	0
BGER007254-RA	771	229.471	0	0
BGER007255-RA	5052	4443.18	0	0
BGER007256-RA	1125	516.178	0	0
BGER007257-RA	312	25.8677	0	0
BGER007258-RA	843	271.341	0	0
BGER007259-RA	795	242.811	0	0
BGER007260-RA	1026	417.178	0	0
BGER007261-RA	1776	1167.18	0	0
BGER007262-RA	747	217.107	0	0
BGER007263-RA	2235	1626.18	0	0
BGER007264-RA	906	314.739	0	0
BGER007265-RA	1227	618.178	0	0
BGER007266-RA	3981	3372.18	0	0
BGER007267-RA	1290	681.178	0	0
BGER007268-RA	1851	1242.18	0	0
BGER007269-RA	366	45.0293	0	0
BGER007270-RA	1218	609.178	0	0
BGER007271-RA	690	190.938	0	0
BGER007272-RA	690	190.938	0	0
BGER007273-RA	903	312.531	0	0
BGER007274-RA	1857	1248.18	0	0
BGER007275-RA	3705	3096.18	0	0
BGER007276-RA	2265	1656.18	0	0
BGER007277-RA	507	113.169	0	0
BGER007278-RA	381	51.4497	0	0
BGER007279-RA	1461	852.178	0	0
BGER007280-RA	1095	486.178	0	0
BGER007281-RA	573	143.009	0	0
BGER007282-RA	1671	1062.18	0	0
BGER007283-RA	1812	1203.18	0	0
BGER007284-RA	1482	873.178	0	0
BGER007285-RA	666	180.529	0	0
BGER007286-RA	1431	822.178	0	0
BGER007287-RA	717	203.204	0	0
BGER007288-RA	1233	624.178	0	0
BGER007289-RA	1005	396.178	0	0
BGER007290-RA	1632	1023.18	0	0
BGER007291-RA	270	60.6441	0	0
BGER007292-RA	1344	735.178	0	0
BGER007293-RA	825	259.465	0	0
BGER007294-RA	855	278.928	0	0
BGER007295-RA	804	247.853	0	0
BGER007296-RA	795	242.811	0	0
BGER007297-RA	714	201.818	0	0
BGER007298-RA	2061	1452.18	0	0
BGER007299-RA	1254	645.178	0	0
BGER007300-RA	636	167.791	0	0
BGER007301-RA	1755	1146.18	0	0
BGER007302-RA	2244	1635.18	0	0
BGER007303-RA	867	286.829	0	0
BGER007304-RA	4812	4203.18	0	0
BGER007305-RA	636	167.791	0	0
BGER007306-RA	1221	612.178	0	0
BGER007307-RA	1614	1005.18	0	0
BGER007308-RA	864	284.797	0	0
BGER007309-RA	1956	1347.18	0	0
BGER007310-RA	1053	444.178	0	0
BGER007311-RA	1323	714.178	0	0
BGER007312-RA	1188	579.178	0	0
BGER007313-RA	1335	726.178	0	0
BGER007314-RA	1137	528.178	0	0
BGER007315-RA	1008	399.178	0	0
BGER007316-RA	537	126.447	0	0
BGER007317-RA	4068	3459.18	0	0
BGER007318-RA	4968	4359.18	0	0
BGER007319-RA	2697	2088.18	0	0
BGER007320-RA	7503	6894.18	0	0
BGER007321-RA	1881	1272.18	0	0
BGER007322-RA	933	335.062	0	0
BGER007323-RA	957	354.529	0	0
BGER007324-RA	504	111.656	0	0
BGER007325-RA	1386	777.178	0	0
BGER007326-RA	798	244.484	0	0
BGER007327-RA	1761	1152.18	0	0
BGER007328-RA	2025	1416.18	0	0
BGER007329-RA	1188	579.178	0	0
BGER007330-RA	855	278.928	0	0
BGER007331-RA	945	344.452	0	0
BGER007332-RA	663	179.407	0	0
BGER007333-RA	1734	1125.18	0	0
BGER007334-RA	2031	1422.18	0	0
BGER007335-RA	759	223.397	0	0
BGER007336-RA	756	221.909	0	0
BGER007337-RA	2529	1920.18	0	0
BGER007338-RA	1854	1245.18	0	0
BGER007339-RA	978	372.039	0	0
BGER007340-RA	9759	9150.18	0	0
BGER007341-RA	1170	561.178	0	0
BGER007342-RA	1119	510.178	0	0
BGER007343-RA	3429	2820.18	0	0
BGER007344-RA	2469	1860.18	0	0
BGER007345-RA	582	147.518	0	0
BGER007346-RA	492	106.555	0	0
BGER007347-RA	597	153.951	0	0
BGER007348-RA	1767	1158.18	0	0
BGER007349-RA	1314	705.178	0	0
BGER007350-RA	576	144.625	0	0
BGER007351-RA	390	55.482	0	0
BGER007352-RA	1323	714.178	0	0
BGER007353-RA	969	364.562	0	0
BGER007354-RA	1170	561.178	0	0
BGER007355-RA	1065	456.178	0	0
BGER007356-RA	4869	4260.18	0	0
BGER007357-RA	987	379.679	0	0
BGER007358-RA	894	305.78	0	0
BGER007359-RA	1950	1341.18	0	0
BGER007360-RA	2469	1860.18	0	0
BGER007361-RA	1218	609.178	0	0
BGER007362-RA	1347	738.178	0	0
BGER007363-RA	2586	1977.18	0	0
BGER007364-RA	1032	423.178	0	0
BGER007365-RA	3222	2613.18	0	0
BGER007366-RA	1059	450.178	0	0
BGER007367-RA	537	126.447	0	0
BGER007368-RA	1761	1152.18	0	0
BGER007369-RA	882	297.183	0	0
BGER007370-RA	918	323.539	0	0
BGER007371-RA	567	140.22	0	0
BGER007372-RA	1182	573.178	0	0
BGER007373-RA	3042	2433.18	0	0
BGER007374-RA	1695	1086.18	0	0
BGER007375-RA	2685	2076.18	0	0
BGER007376-RA	2382	1773.18	0	0
BGER007377-RA	1035	426.178	0	0
BGER007378-RA	654	175.486	0	0
BGER007379-RA	1644	1035.18	0	0
BGER007380-RA	693	192.423	0	0
BGER007381-RA	1599	990.178	0	0
BGER007382-RA	927	330.436	0	0
BGER007383-RA	813	252.669	0	0
BGER007384-RA	870	288.984	0	0
BGER007385-RA	777	232.964	0	0
BGER007386-RA	708	199.652	0	0
BGER007387-RA	4104	3495.18	0	0
BGER007388-RA	453	87.5794	0	0
BGER007389-RA	1119	510.178	0	0
BGER007390-RA	1677	1068.18	0	0
BGER007391-RA	1749	1140.18	0	0
BGER007392-RA	645	172.234	0	0
BGER007393-RA	1494	885.178	0	0
BGER007394-RA	2664	2055.18	0	0
BGER007395-RA	1134	525.178	0	0
BGER007396-RA	462	91.9209	0	0
BGER007397-RA	4590	3981.18	0	0
BGER007398-RA	1719	1110.18	0	0
BGER007399-RA	2661	2052.18	0	0
BGER007400-RA	2328	1719.18	0	0
BGER007401-RA	3150	2541.18	0	0
BGER007402-RA	600	154.502	0	0
BGER007403-RA	1566	957.178	0	0
BGER007404-RA	672	182.945	0	0
BGER007405-RA	3156	2547.18	0	0
BGER007406-RA	828	261.508	0	0
BGER007407-RA	1029	420.178	0	0
BGER007408-RA	2793	2184.18	0	0
BGER007409-RA	1116	507.178	0	0
BGER007410-RA	1710	1101.18	0	0
BGER007411-RA	1107	498.178	0	0
BGER007412-RA	1398	789.178	0	0
