target_id	length	eff_length	est_counts	tpm
BGER006878-RA	273	40.1975	0	0
BGER006879-RA	735	280.051	0	0
BGER006880-RA	492	100.873	0	0
BGER006881-RA	240	42.3143	0	0
BGER006882-RA	375	48.2909	0.386171	0.774787
BGER006883-RA	243	43.5205	0	0
BGER006884-RA	651	208.343	0	0
BGER006885-RA	381	50.8515	0	0
BGER006886-RA	553	136.604	0	0
BGER006887-RA	867	405.057	2	0.47839
BGER006888-RA	765	307.685	0	0
BGER006889-RA	1200	736.388	1	0.131571
BGER006890-RA	501	105.979	0	0
BGER006891-RA	429	72.3308	0	0
BGER006892-RA	546	132.102	0	0
BGER006893-RA	1752	1288.39	1	0.0752006
BGER006894-RA	312	27.2145	0	0
BGER006895-RA	738	282.792	9.57228e-05	3.27957e-05
BGER006896-RA	1857	1393.39	0	0
BGER006897-RA	1377	913.388	8	0.848599
BGER006898-RA	753	296.699	3	0.979655
BGER006899-RA	297	34.1988	22	62.3275
BGER006900-RA	987	523.547	0	0
BGER006901-RA	330	31.0265	0	0
BGER006902-RA	423	69.448	112	156.252
BGER006903-RA	1272	808.388	594	71.1926
BGER006904-RA	399	58.5038	217	359.372
BGER006905-RA	444	79.483	0	0
BGER006906-RA	1857	1393.39	19.558	1.35994
BGER006907-RA	2040	1576.39	34	2.0897
BGER006908-RA	912	449.125	0	0
BGER006909-RA	489	99.5512	0	0
BGER006910-RA	2126	1662.39	443	25.819
BGER006911-RA	290	44.045	123	270.568
BGER006912-RA	611	176.76	31	16.9921
BGER006913-RA	684	236.039	37	15.1875
BGER006914-RA	701	250.659	28	10.8229
BGER006915-RA	1005	541.388	27	4.83196
BGER006916-RA	4829	4365.39	295	6.54738
BGER006917-RA	882	419.564	39	9.00606
BGER006918-RA	621	184.561	184	96.5931
BGER006919-RA	903	440.303	144	31.6869
BGER006920-RA	675	228.286	151	64.0863
BGER006921-RA	732	277.422	183	63.9115
BGER006922-RA	618	182.133	0	0
BGER006923-RA	1246	782.388	1	0.123836
BGER006924-RA	1047	583.388	0	0
BGER006925-RA	1314	850.388	813	92.6278
BGER006926-RA	1296	832.388	1052	122.45
BGER006927-RA	1279	815.388	0	0
BGER006928-RA	267	39.014	0	0
BGER006929-RA	1278	814.388	0	0
BGER006930-RA	2503	2039.39	76	3.61062
BGER006931-RA	4382	3918.39	152	3.75841
BGER006932-RA	3025	2561.39	135	5.10654
BGER006933-RA	357	40.3419	2	4.80332
BGER006934-RA	708	256.552	31	11.7072
BGER006935-RA	981	517.547	24	4.49293
BGER006936-RA	6297	5833.39	131.654	2.18666
BGER006937-RA	267	39.014	202	501.648
BGER006938-RA	1938	1474.39	2.71585	0.178468
BGER006939-RA	266	40.5672	0	0
BGER006940-RA	267	39.014	0	0
BGER006941-RA	2391	1927.39	218	10.9586
BGER006942-RA	829	368.218	12	3.15751
BGER006943-RA	2449	1985.39	229	11.1753
BGER006944-RA	348	36.7278	0	0
BGER006945-RA	1152	688.388	53	7.45951
BGER006946-RA	1095	631.388	7	1.07416
BGER006947-RA	1194	730.388	36	4.77548
BGER006948-RA	534	124.619	0	0
BGER006949-RA	663	218.373	3	1.33104
BGER006950-RA	117	46.75	5	10.3623
BGER006951-RA	1833	1369.39	2	0.141505
BGER006952-RA	3021	2557.39	106	4.01585
BGER006953-RA	1561	1097.39	3	0.264868
BGER006954-RA	1389	925.388	0	0
BGER006955-RA	996	532.495	0	0
BGER006956-RA	1017	553.388	0	0
BGER006957-RA	930	466.987	0	0
BGER006958-RA	867	405.057	0	0
BGER006959-RA	951	487.749	109	21.652
BGER006960-RA	5339	4875.39	309.137	6.14342
BGER006961-RA	234	39.9531	34	82.4511
BGER006962-RA	1065	601.388	99	15.9495
BGER006963-RA	579	154.233	68	42.7168
BGER006964-RA	2325	1861.39	0	0
BGER006965-RA	7230	6766.39	0	0
BGER006966-RA	2787	2323.39	2	0.083402
BGER006967-RA	2008	1544.39	964.53	60.51
BGER006968-RA	393	55.53	0	0
BGER006969-RA	1178	714.388	325	44.0775
BGER006970-RA	459	86.1694	84	94.4483
BGER006971-RA	1473	1009.39	66	6.33511
BGER006972-RA	348	36.7278	29	76.5016
BGER006973-RA	606	173.162	1	0.559519
BGER006974-RA	348	36.7278	21.2478	56.0514
BGER006975-RA	606	173.162	0	0
BGER006976-RA	267	39.014	21	52.1515
BGER006977-RA	1077	613.388	66	10.425
BGER006978-RA	792	333.093	2134	620.722
BGER006979-RA	588	160.486	95	57.3527
BGER006980-RA	1304	840.388	139	16.0252
BGER006981-RA	1771	1307.39	415	30.7547
BGER006982-RA	516	114.043	22	18.6906
BGER006983-RA	966	502.65	52	10.0232
BGER006984-RA	381	50.8515	1	1.9053
BGER006985-RA	1486	1022.39	153	14.4992
BGER006986-RA	7234	6770.39	1615.01	23.1116
BGER006987-RA	1068	604.388	0	0
BGER006988-RA	676	229.141	144	60.8874
BGER006989-RA	751	294.759	207	68.041
BGER006990-RA	630	191.668	220	111.209
BGER006991-RA	4796	4332.39	226	5.05416
BGER006992-RA	507	109.163	0	0
BGER006993-RA	5214	4750.39	261	5.32328
BGER006994-RA	2126	1662.39	445	25.9356
BGER006995-RA	1728	1264.39	4926	377.47
BGER006996-RA	1748	1284.39	926	69.8526
BGER006997-RA	903	440.303	378	83.178
BGER006998-RA	1387	923.388	303	31.7926
BGER006999-RA	480	95.2416	503	511.693
BGER007000-RA	2564	2100.39	1490	68.7313
BGER007001-RA	537	126.652	502	384.026
BGER007002-RA	1237	773.388	1150	144.068
BGER007003-RA	1323	859.388	105	11.8377
BGER007004-RA	792	333.093	175	50.9027
BGER007005-RA	203	43.2759	101	226.122
BGER007006-RA	3642	3178.39	2.00439	0.0611002
BGER007007-RA	1528	1064.39	1726	157.112
BGER007008-RA	1182	718.388	28	3.7763
BGER007009-RA	1653	1189.39	21	1.71066
BGER007010-RA	712	259.963	297	110.691
BGER007011-RA	630	191.668	83	41.9562
BGER007012-RA	407	61.9994	111	173.462
BGER007013-RA	533	123.933	145	113.357
BGER007014-RA	2041	1577.39	23	1.41272
BGER007015-RA	450	82.2771	35	41.2152
BGER007016-RA	1180	716.388	416	56.2617
BGER007017-RA	855	393.376	792	195.068
BGER007018-RA	1044	580.388	70	11.6855
BGER007019-RA	732	277.422	25	8.73107
BGER007020-RA	1140	676.388	0	0
BGER007021-RA	840	378.804	0	0
BGER007022-RA	1419	955.388	128	12.9807
BGER007023-RA	2409	1945.39	155	7.71958
BGER007024-RA	1757	1293.39	384	28.7654
BGER007025-RA	1527	1063.39	97	8.83788
BGER007026-RA	1875	1411.39	30	2.05941
BGER007027-RA	483	96.7118	11	11.02
BGER007028-RA	618	182.133	6	3.19177
BGER007029-RA	2251	1787.39	35.2136	1.9088
BGER007030-RA	746	290.148	1292	431.431
BGER007031-RA	1595	1131.39	155	13.2736
BGER007032-RA	5072	4608.39	159.066	3.34423
BGER007033-RA	402	59.8074	3	4.85998
BGER007034-RA	450	82.2771	0	0
BGER007035-RA	540	128.61	0	0
BGER007036-RA	906	443.214	0	0
BGER007037-RA	1045	581.388	55	9.16568
BGER007038-RA	360	41.5194	1	2.33355
BGER007039-RA	856	394.337	676	166.092
BGER007040-RA	699	248.789	320.944	124.987
BGER007041-RA	221	46.275	1	2.09373
BGER007042-RA	1017	553.388	4	0.700323
BGER007043-RA	585	158.253	207	126.732
BGER007044-RA	370	46.0586	46	96.7644
BGER007045-RA	552	135.931	412	293.661
BGER007046-RA	2244	1780.39	497	27.0464
BGER007047-RA	762	304.904	32	10.1685
BGER007048-RA	2213	1749.39	151	8.36294
BGER007049-RA	207	44.4516	26	56.6701
BGER007050-RA	774	316.083	317	97.1686
BGER007051-RA	1704	1240.39	1.98282	0.154879
BGER007052-RA	372	46.9388	0	0
BGER007053-RA	1605	1141.39	0	0
BGER007054-RA	4557	4093.39	16	0.378709
BGER007055-RA	1844	1380.39	587	41.2007
BGER007056-RA	840	378.804	128	32.7389
BGER007057-RA	747	291.118	120	39.9374
BGER007058-RA	874	411.771	21	4.94119
BGER007059-RA	5210	4746.39	111.162	2.26915
BGER007060-RA	641	200.178	13	6.29208
BGER007061-RA	2049	1585.39	76	4.64458
BGER007062-RA	891	428.521	50.7145	11.4664
BGER007063-RA	2965	2501.39	118.285	4.58161
BGER007064-RA	2701	2237.39	171	7.40496
BGER007065-RA	483	96.7118	172	172.313
BGER007066-RA	765	307.685	40	12.5957
BGER007067-RA	542	129.832	13	9.70127
BGER007068-RA	993	529.495	1	0.182981
BGER007069-RA	314	27.3427	2	7.08691
BGER007070-RA	589	161.167	0	0
BGER007071-RA	810	350.199	2	0.553329
BGER007072-RA	868	405.935	2	0.477356
BGER007073-RA	2937	2473.39	12	0.470064
BGER007074-RA	1107	643.388	2	0.301179
BGER007075-RA	741	285.559	5	1.69645
BGER007076-RA	2949	2485.39	1968	76.7183
BGER007077-RA	3619	3155.39	3850	118.216
BGER007078-RA	1886	1422.39	289	19.6856
BGER007079-RA	4838	4374.39	2218	49.1261
BGER007080-RA	2062	1598.39	125	7.57698
BGER007081-RA	3858	3394.39	364.811	10.413
BGER007082-RA	3540	3076.39	3	0.0944818
BGER007083-RA	924	461.034	70	14.7107
BGER007084-RA	648	206.058	1	0.470197
BGER007085-RA	1872	1408.39	0	0
BGER007086-RA	3396	2932.39	37	1.2225
BGER007087-RA	348	36.7278	0	0
BGER007088-RA	573	150.036	0	0
BGER007089-RA	2131	1667.39	4	0.23243
BGER007090-RA	2242	1778.39	378	20.5937
BGER007091-RA	1369	905.388	2	0.214024
BGER007092-RA	1152	688.388	19	2.67417
BGER007093-RA	1188	724.388	72	9.63007
BGER007094-RA	963	499.65	10	1.93911
BGER007095-RA	942	478.893	11	2.22547
BGER007096-RA	462	87.3204	21	23.3009
BGER007097-RA	372	46.9388	37	76.3727
BGER007098-RA	927	463.987	372	77.6792
BGER007099-RA	703	252.292	22	8.44865
BGER007100-RA	474	92.3869	61	63.9717
BGER007101-RA	1065	601.388	375	60.415
BGER007102-RA	2277	1813.39	59	3.15231
BGER007103-RA	1548	1084.39	74	6.61173
BGER007104-RA	465	88.7074	1	1.09222
BGER007105-RA	677	229.923	0	0
BGER007106-RA	264	41.376	1	2.34164
BGER007107-RA	2297	1833.39	171	9.0367
BGER007108-RA	907	444.214	42	9.16062
BGER007109-RA	1151	687.388	249	35.0966
BGER007110-RA	390	53.9685	0	0
BGER007111-RA	1528	1064.39	264	24.031
BGER007112-RA	979	515.599	156	29.3144
BGER007113-RA	273	40.1975	172	414.569
BGER007114-RA	701	250.659	672	259.749
BGER007115-RA	2403	1939.39	60	2.99747
BGER007116-RA	813	353.057	232.665	63.8491
BGER007117-RA	1368	904.388	125	13.3913
BGER007118-RA	3324	2860.39	10	0.338722
BGER007119-RA	1767	1303.39	4	0.297341
BGER007120-RA	927	463.987	1	0.208815
BGER007121-RA	1068	604.388	5	0.801534
BGER007122-RA	930	466.987	3	0.622421
BGER007123-RA	2127	1663.39	9	0.524224
BGER007124-RA	666	220.811	117	51.3373
BGER007125-RA	3407	2943.39	52	1.71169
BGER007126-RA	2826	2362.39	2	0.0820251
BGER007127-RA	365	43.7866	103	227.911
BGER007128-RA	1096	632.388	1	0.153209
BGER007129-RA	2136	1672.39	1	0.0579337
BGER007130-RA	1149	685.388	0	0
BGER007131-RA	69	22	17	74.8677
BGER007132-RA	1721	1257.39	106.012	8.1687
BGER007133-RA	312	27.2145	0	0
BGER007134-RA	909	446.214	5	1.08566
BGER007135-RA	1149	685.388	147	20.7802
BGER007136-RA	768	310.497	0	0
BGER007137-RA	682	234.312	1	0.413499
BGER007138-RA	774	316.083	261	80.0032
BGER007139-RA	509	110.151	80	70.367
BGER007140-RA	660	215.953	95	42.6218
BGER007141-RA	354	39.1351	18.9686	46.9609
BGER007142-RA	1077	613.388	0	0
BGER007143-RA	864	402.137	0	0
BGER007144-RA	694	244.328	89	35.2928
BGER007145-RA	1419	955.388	60	6.0847
BGER007146-RA	945	481.749	62	12.4692
BGER007147-RA	1054	590.388	1601	262.737
BGER007148-RA	690	241.063	103	41.3976
BGER007149-RA	786	327.495	0	0
BGER007150-RA	954	490.749	0	0
BGER007151-RA	1506	1042.39	3	0.278843
BGER007152-RA	393	55.53	0	0
BGER007153-RA	272	39.441	240	589.565
BGER007154-RA	1968	1504.39	51	3.28457
BGER007155-RA	2415	1951.39	203	10.0791
BGER007156-RA	1161	697.388	90	12.5036
BGER007157-RA	279	41.9333	0	0
BGER007158-RA	1959	1495.39	0	0
BGER007159-RA	480	95.2416	0	0
BGER007160-RA	2409	1945.39	0	0
BGER007161-RA	915	452.125	0	0
BGER007162-RA	2337	1873.39	0	0
BGER007163-RA	1311	847.388	0	0
BGER007164-RA	885	422.564	0	0
BGER007165-RA	2193	1729.39	0	0
BGER007166-RA	1809	1345.39	0	0
BGER007167-RA	957	493.7	0	0
BGER007168-RA	2112	1648.39	0	0
BGER007169-RA	1485	1021.39	0	0
BGER007170-RA	4896	4432.39	0	0
BGER007171-RA	1008	544.388	0	0
BGER007172-RA	1212	748.388	0	0
BGER007173-RA	1368	904.388	0	0
BGER007174-RA	1299	835.388	0	0
BGER007175-RA	1536	1072.39	0	0
BGER007176-RA	1320	856.388	0	0
BGER007177-RA	1113	649.388	0	0
BGER007178-RA	1071	607.388	0	0
BGER007179-RA	858	396.297	0	0
BGER007180-RA	2247	1783.39	0	0
BGER007181-RA	639	198.808	0	0
BGER007182-RA	669	223.362	0	0
BGER007183-RA	1362	898.388	0	0
BGER007184-RA	1584	1120.39	0	0
BGER007185-RA	2184	1720.39	0	0
BGER007186-RA	3546	3082.39	0	0
BGER007187-RA	4080	3616.39	0	0
BGER007188-RA	2307	1843.39	0	0
BGER007189-RA	1557	1093.39	0	0
BGER007190-RA	6330	5866.39	0	0
BGER007191-RA	1299	835.388	0	0
BGER007192-RA	1377	913.388	0	0
BGER007193-RA	2814	2350.39	0	0
BGER007194-RA	1701	1237.39	0	0
BGER007195-RA	2667	2203.39	0	0
BGER007196-RA	1923	1459.39	0	0
BGER007197-RA	1062	598.388	0	0
BGER007198-RA	1482	1018.39	0	0
BGER007199-RA	2448	1984.39	0	0
BGER007200-RA	2223	1759.39	0	0
BGER007201-RA	534	124.619	0	0
BGER007202-RA	3183	2719.39	0	0
BGER007203-RA	1521	1057.39	0	0
BGER007204-RA	2010	1546.39	0	0
BGER007205-RA	1338	874.388	0	0
BGER007206-RA	2031	1567.39	0	0
BGER007207-RA	2619	2155.39	0	0
BGER007208-RA	747	291.118	0	0
BGER007209-RA	2634	2170.39	0	0
BGER007210-RA	2973	2509.39	0	0
BGER007211-RA	306	27.8584	0	0
BGER007212-RA	2076	1612.39	0	0
BGER007213-RA	477	93.9647	0	0
BGER007214-RA	405	61.0523	0	0
BGER007215-RA	1179	715.388	0	0
BGER007216-RA	2763	2299.39	0	0
BGER007217-RA	948	484.749	0	0
BGER007218-RA	1914	1450.39	0	0
BGER007219-RA	972	508.65	0	0
BGER007220-RA	693	243.455	0	0
BGER007221-RA	3654	3190.39	0	0
BGER007222-RA	738	282.792	0	0
BGER007223-RA	897	434.434	0	0
BGER007224-RA	975	511.65	0	0
BGER007225-RA	936	472.893	0	0
BGER007226-RA	2754	2290.39	0	0
BGER007227-RA	1095	631.388	0	0
BGER007228-RA	1638	1174.39	0	0
BGER007229-RA	2004	1540.39	0	0
BGER007230-RA	2802	2338.39	0	0
BGER007231-RA	2835	2371.39	0	0
BGER007232-RA	1749	1285.39	0	0
BGER007233-RA	1323	859.388	0	0
BGER007234-RA	2430	1966.39	0	0
BGER007235-RA	585	158.253	0	0
BGER007236-RA	657	213.459	0	0
BGER007237-RA	1323	859.388	0	0
BGER007238-RA	570	148.063	0	0
BGER007239-RA	2616	2152.39	0	0
BGER007240-RA	4152	3688.39	0	0
BGER007241-RA	375	48.2909	0	0
BGER007242-RA	1842	1378.39	0	0
BGER007243-RA	2331	1867.39	0	0
BGER007244-RA	1806	1342.39	0	0
BGER007245-RA	453	83.6286	0	0
BGER007246-RA	1341	877.388	0	0
BGER007247-RA	498	104.384	0	0
BGER007248-RA	1827	1363.39	0	0
BGER007249-RA	1608	1144.39	0	0
BGER007250-RA	1272	808.388	0	0
BGER007251-RA	1089	625.388	0	0
BGER007252-RA	1224	760.388	0	0
BGER007253-RA	2772	2308.39	0	0
BGER007254-RA	771	313.37	0	0
BGER007255-RA	5052	4588.39	0	0
BGER007256-RA	1125	661.388	0	0
BGER007257-RA	312	27.2145	0	0
BGER007258-RA	843	381.766	0	0
BGER007259-RA	795	335.856	0	0
BGER007260-RA	1026	562.388	0	0
BGER007261-RA	1776	1312.39	0	0
BGER007262-RA	747	291.118	0	0
BGER007263-RA	2235	1771.39	0	0
BGER007264-RA	906	443.214	0	0
BGER007265-RA	1227	763.388	0	0
BGER007266-RA	3981	3517.39	0	0
BGER007267-RA	1290	826.388	0	0
BGER007268-RA	1851	1387.39	0	0
BGER007269-RA	366	44.3242	0	0
BGER007270-RA	1218	754.388	0	0
BGER007271-RA	690	241.063	0	0
BGER007272-RA	690	241.063	0	0
BGER007273-RA	903	440.303	0	0
BGER007274-RA	1857	1393.39	0	0
BGER007275-RA	3705	3241.39	0	0
BGER007276-RA	2265	1801.39	0	0
BGER007277-RA	507	109.163	0	0
BGER007278-RA	381	50.8515	0	0
BGER007279-RA	1461	997.388	0	0
BGER007280-RA	1095	631.388	0	0
BGER007281-RA	573	150.036	0	0
BGER007282-RA	1671	1207.39	0	0
BGER007283-RA	1812	1348.39	0	0
BGER007284-RA	1482	1018.39	0	0
BGER007285-RA	666	220.811	0	0
BGER007286-RA	1431	967.388	0	0
BGER007287-RA	717	264.259	0	0
BGER007288-RA	1233	769.388	0	0
BGER007289-RA	1005	541.388	0	0
BGER007290-RA	1632	1168.39	0	0
BGER007291-RA	270	38.9161	0	0
BGER007292-RA	1344	880.388	0	0
BGER007293-RA	825	364.587	0	0
BGER007294-RA	855	393.376	0	0
BGER007295-RA	804	344.445	0	0
BGER007296-RA	795	335.856	0	0
BGER007297-RA	714	261.64	0	0
BGER007298-RA	2061	1597.39	0	0
BGER007299-RA	1254	790.388	0	0
BGER007300-RA	636	196.433	0	0
BGER007301-RA	1755	1291.39	0	0
BGER007302-RA	2244	1780.39	0	0
BGER007303-RA	867	405.057	0	0
BGER007304-RA	4812	4348.39	0	0
BGER007305-RA	636	196.433	0	0
BGER007306-RA	1221	757.388	0	0
BGER007307-RA	1614	1150.39	0	0
BGER007308-RA	864	402.137	0	0
BGER007309-RA	1956	1492.39	0	0
BGER007310-RA	1053	589.388	0	0
BGER007311-RA	1323	859.388	0	0
BGER007312-RA	1188	724.388	0	0
BGER007313-RA	1335	871.388	0	0
BGER007314-RA	1137	673.388	0	0
BGER007315-RA	1008	544.388	0	0
BGER007316-RA	537	126.652	0	0
BGER007317-RA	4068	3604.39	0	0
BGER007318-RA	4968	4504.39	0	0
BGER007319-RA	2697	2233.39	0	0
BGER007320-RA	7503	7039.39	0	0
BGER007321-RA	1881	1417.39	0	0
BGER007322-RA	933	469.941	0	0
BGER007323-RA	957	493.7	0	0
BGER007324-RA	504	107.475	0	0
BGER007325-RA	1386	922.388	0	0
BGER007326-RA	798	338.652	0	0
BGER007327-RA	1761	1297.39	0	0
BGER007328-RA	2025	1561.39	0	0
BGER007329-RA	1188	724.388	0	0
BGER007330-RA	855	393.376	0	0
BGER007331-RA	945	481.749	0	0
BGER007332-RA	663	218.373	0	0
BGER007333-RA	1734	1270.39	0	0
BGER007334-RA	2031	1567.39	0	0
BGER007335-RA	759	302.212	0	0
BGER007336-RA	756	299.426	0	0
BGER007337-RA	2529	2065.39	0	0
BGER007338-RA	1854	1390.39	0	0
BGER007339-RA	978	514.599	0	0
BGER007340-RA	9759	9295.39	0	0
BGER007341-RA	1170	706.388	0	0
BGER007342-RA	1119	655.388	0	0
BGER007343-RA	3429	2965.39	0	0
BGER007344-RA	2469	2005.39	0	0
BGER007345-RA	582	156.441	0	0
BGER007346-RA	492	100.873	0	0
BGER007347-RA	597	166.624	0	0
BGER007348-RA	1767	1303.39	0	0
BGER007349-RA	1314	850.388	0	0
BGER007350-RA	576	152.038	0	0
BGER007351-RA	390	53.9685	0	0
BGER007352-RA	1323	859.388	0	0
BGER007353-RA	969	505.65	0	0
BGER007354-RA	1170	706.388	0	0
BGER007355-RA	1065	601.388	0	0
BGER007356-RA	4869	4405.39	0	0
BGER007357-RA	987	523.547	0	0
BGER007358-RA	894	431.521	0	0
BGER007359-RA	1950	1486.39	0	0
BGER007360-RA	2469	2005.39	0	0
BGER007361-RA	1218	754.388	0	0
BGER007362-RA	1347	883.388	0	0
BGER007363-RA	2586	2122.39	0	0
BGER007364-RA	1032	568.388	0	0
BGER007365-RA	3222	2758.39	0	0
BGER007366-RA	1059	595.388	0	0
BGER007367-RA	537	126.652	0	0
BGER007368-RA	1761	1297.39	0	0
BGER007369-RA	882	419.564	0	0
BGER007370-RA	918	455.08	0	0
BGER007371-RA	567	145.994	0	0
BGER007372-RA	1182	718.388	0	0
BGER007373-RA	3042	2578.39	0	0
BGER007374-RA	1695	1231.39	0	0
BGER007375-RA	2685	2221.39	0	0
BGER007376-RA	2382	1918.39	0	0
BGER007377-RA	1035	571.388	0	0
BGER007378-RA	654	210.846	0	0
BGER007379-RA	1644	1180.39	0	0
BGER007380-RA	693	243.455	0	0
BGER007381-RA	1599	1135.39	0	0
BGER007382-RA	927	463.987	0	0
BGER007383-RA	813	353.057	0	0
BGER007384-RA	870	407.812	0	0
BGER007385-RA	777	319.083	0	0
BGER007386-RA	708	256.552	0	0
BGER007387-RA	4104	3640.39	0	0
BGER007388-RA	453	83.6286	0	0
BGER007389-RA	1119	655.388	0	0
BGER007390-RA	1677	1213.39	0	0
BGER007391-RA	1749	1285.39	0	0
BGER007392-RA	645	203.478	0	0
BGER007393-RA	1494	1030.39	0	0
BGER007394-RA	2664	2200.39	0	0
BGER007395-RA	1134	670.388	0	0
BGER007396-RA	462	87.3204	0	0
BGER007397-RA	4590	4126.39	0	0
BGER007398-RA	1719	1255.39	0	0
BGER007399-RA	2661	2197.39	0	0
BGER007400-RA	2328	1864.39	0	0
BGER007401-RA	3150	2686.39	0	0
BGER007402-RA	600	168.778	0	0
BGER007403-RA	1566	1102.39	0	0
BGER007404-RA	672	225.719	0	0
BGER007405-RA	3156	2692.39	0	0
BGER007406-RA	828	367.477	0	0
BGER007407-RA	1029	565.388	0	0
BGER007408-RA	2793	2329.39	0	0
BGER007409-RA	1116	652.388	0	0
BGER007410-RA	1710	1246.39	0	0
BGER007411-RA	1107	643.388	0	0
BGER007412-RA	1398	934.388	0	0
BGER007413-RA	1377	913.388	0	0
BGER007414-RA	4905	4441.39	0	0
BGER007415-RA	729	274.761	0	0
BGER007416-RA	3168	2704.39	0	0
BGER007417-RA	2196	1732.39	0	0
BGER007418-RA	474	92.3869	0	0
BGER007419-RA	1326	862.388	0	0
BGER007420-RA	759	302.212	0	0
BGER007421-RA	1602	1138.39	0	0
BGER007422-RA	1902	1438.39	0	0
BGER007423-RA	1206	742.388	0	0
BGER007424-RA	357	40.3419	0	0
BGER007425-RA	978	514.599	0	0
BGER007426-RA	1860	1396.39	0	0
BGER007427-RA	294	40.4023	0	0
BGER007428-RA	405	61.0523	0	0
BGER007429-RA	1509	1045.39	0	0
BGER007430-RA	861	399.178	0	0
BGER007431-RA	2022	1558.39	0	0
BGER007432-RA	765	307.685	0	0
BGER007433-RA	642	200.961	0	0
BGER007434-RA	1644	1180.39	0	0
BGER007435-RA	963	499.65	0	0
BGER007436-RA	1053	589.388	0	0
BGER007437-RA	306	27.8584	0	0
BGER007438-RA	1143	679.388	0	0
BGER007439-RA	1173	709.388	0	0
BGER007440-RA	1206	742.388	0	0
BGER007441-RA	1428	964.388	0	0
BGER007442-RA	780	321.856	0	0
BGER007443-RA	1440	976.388	0	0
BGER007444-RA	318	28.2366	0	0
BGER007445-RA	741	285.559	0	0
BGER007446-RA	894	431.521	0	0
BGER007447-RA	1404	940.388	0	0
BGER007448-RA	912	449.125	0	0
BGER007449-RA	960	496.7	0	0
BGER007450-RA	4239	3775.39	0	0
BGER007451-RA	780	321.856	0	0
BGER007452-RA	582	156.441	0	0
BGER007453-RA	1317	853.388	0	0
BGER007454-RA	2562	2098.39	0	0
BGER007455-RA	1662	1198.39	0	0
BGER007456-RA	1053	589.388	0	0
BGER007457-RA	879	416.564	0	0
BGER007458-RA	1665	1201.39	0	0
BGER007459-RA	876	413.73	0	0
BGER007460-RA	1002	538.388	0	0
BGER007461-RA	597	166.624	0	0
BGER007462-RA	531	122.859	0	0
BGER007463-RA	948	484.749	0	0
BGER007464-RA	747	291.118	0	0
BGER007465-RA	1173	709.388	0	0
BGER007466-RA	789	330.428	0	0
BGER007467-RA	1242	778.388	0	0
BGER007468-RA	1485	1021.39	0	0
BGER007469-RA	1893	1429.39	0	0
BGER007470-RA	3801	3337.39	0	0
BGER007471-RA	975	511.65	0	0
BGER007472-RA	1056	592.388	0	0
BGER007473-RA	2130	1666.39	0	0
BGER007474-RA	2067	1603.39	0	0
BGER007475-RA	2673	2209.39	0	0
BGER007476-RA	1953	1489.39	0	0
BGER007477-RA	1035	571.388	0	0
BGER007478-RA	1350	886.388	0	0
BGER007479-RA	1239	775.388	0	0
BGER007480-RA	1896	1432.39	0	0
BGER007481-RA	1629	1165.39	0	0
BGER007482-RA	942	478.893	0	0
BGER007483-RA	1089	625.388	0	0
BGER007484-RA	1638	1174.39	0	0
BGER007485-RA	561	141.924	0	0
BGER007486-RA	675	228.286	0	0
BGER007487-RA	2820	2356.39	0	0
BGER007488-RA	2304	1840.39	0	0
BGER007489-RA	816	355.95	0	0
BGER007490-RA	1068	604.388	0	0
BGER007491-RA	264	41.376	0	0
BGER007492-RA	3264	2800.39	0	0
BGER007493-RA	756	299.426	0	0
BGER007494-RA	1539	1075.39	0	0
BGER007495-RA	993	529.495	0	0
BGER007496-RA	210	47.4516	0	0
BGER007497-RA	603	170.847	0	0
BGER007498-RA	897	434.434	0	0
BGER007499-RA	1233	769.388	0	0
BGER007500-RA	1347	883.388	0	0
BGER007501-RA	4158	3694.39	0	0
BGER007502-RA	1287	823.388	0	0
BGER007503-RA	633	194.032	0	0
BGER007504-RA	528	121.194	0	0
BGER007505-RA	879	416.564	0	0
BGER007506-RA	1053	589.388	0	0
BGER007507-RA	2532	2068.39	0	0
BGER007508-RA	816	355.95	0	0
BGER007509-RA	939	475.893	0	0
BGER007510-RA	2610	2146.39	0	0
BGER007511-RA	963	499.65	0	0
BGER007512-RA	1515	1051.39	0	0
BGER007513-RA	2127	1663.39	0	0
BGER007514-RA	618	182.133	0	0
BGER007515-RA	1140	676.388	0	0
BGER007516-RA	666	220.811	0	0
BGER007517-RA	1881	1417.39	0	0
BGER007518-RA	2274	1810.39	0	0
BGER007519-RA	855	393.376	0	0
BGER007520-RA	1110	646.388	0	0
BGER007521-RA	3126	2662.39	0	0
BGER007522-RA	546	132.102	0	0
BGER007523-RA	822	361.661	0	0
BGER007524-RA	1317	853.388	0	0
BGER007525-RA	558	139.941	0	0
BGER007526-RA	1461	997.388	0	0
BGER007527-RA	1545	1081.39	0	0
BGER007528-RA	1227	763.388	0	0
BGER007529-RA	1035	571.388	0	0
BGER007530-RA	2403	1939.39	0	0
BGER007531-RA	1989	1525.39	0	0
BGER007532-RA	2814	2350.39	0	0
BGER007533-RA	999	535.388	0	0
BGER007534-RA	981	517.547	0	0
BGER007535-RA	276	40.7849	59.9746	142.474
BGER007536-RA	1263	799.388	470	56.965
BGER007537-RA	399	58.5038	1	1.65609
BGER007538-RA	846	384.611	2377	598.791
BGER007539-RA	2485	2021.39	83	3.97829
BGER007540-RA	282	42.6526	151	343.004
