target_id	length	eff_length	est_counts	tpm
BGER001767-RA	1683	966.007	0	0
BGER001768-RA	1090	373.007	2	1.5616
BGER001769-RA	1047	330.007	0	0
BGER001770-RA	393	60.1471	4	19.3687
BGER001771-RA	1807	1090.01	45	12.0237
BGER001772-RA	688	135.039	2	4.31346
BGER001773-RA	1110	393.007	0	0
BGER001774-RA	1554	837.007	0	0
BGER001775-RA	640	124.066	2	4.69496
BGER001776-RA	2055	1338.01	2	0.435339
BGER001777-RA	816	182.603	0	0
BGER001778-RA	766	162.386	0	0
BGER001779-RA	303	46.4468	0	0
BGER001780-RA	291	69.66	0	0
BGER001781-RA	2659	1942.01	118	17.6965
BGER001782-RA	756	157.983	76	140.107
BGER001783-RA	2355	1638.01	134	23.8257
BGER001784-RA	1395	678.007	39.4968	16.9662
BGER001785-RA	1109	392.007	38	28.2323
BGER001786-RA	606	116.865	1	2.49214
BGER001787-RA	1821	1104.01	67	17.675
BGER001788-RA	690	135.325	0	0
BGER001789-RA	5964	5247.01	4	0.222026
BGER001790-RA	2304	1587.01	25	4.58793
BGER001791-RA	2173	1456.01	32	6.40092
BGER001792-RA	3381	2664.01	80	8.74602
BGER001793-RA	1402	685.007	117	49.7447
BGER001794-RA	3119	2402.01	34	4.1225
BGER001795-RA	1218	501.007	11	6.39448
BGER001796-RA	735	149.956	6	11.6532
BGER001797-RA	678	132.272	0	0
BGER001798-RA	585	113.929	0	0
BGER001799-RA	492	95.2069	3	9.17717
BGER001800-RA	783	169.559	1	1.71765
BGER001801-RA	7294	6577.01	176	7.79364
BGER001802-RA	1165	448.007	50	32.5043
BGER001803-RA	747	154.377	6	11.3194
BGER001804-RA	735	149.956	1	1.9422
BGER001805-RA	3171	2454.01	255	30.2636
BGER001806-RA	553	106.563	10	27.3305
BGER001807-RA	2150	1433.01	51	10.3652
BGER001808-RA	255	67.6129	1	4.30751
BGER001809-RA	369	55.0032	9	47.6552
BGER001810-RA	636	122.97	0	0
BGER001811-RA	1599	882.007	37	12.2176
BGER001812-RA	4326	3609.01	13	1.04909
BGER001813-RA	2703	1986.01	4	0.586591
BGER001814-RA	783	169.559	23	39.506
BGER001815-RA	1044	327.007	2	1.78127
BGER001816-RA	1676	959.007	2	0.607385
BGER001817-RA	2311	1594.01	78	14.2515
BGER001818-RA	1290	573.007	117	59.4678
BGER001819-RA	3134	2417.01	118	14.2187
BGER001820-RA	894	218.588	0	0
BGER001821-RA	909	226.457	0	0
BGER001822-RA	5205	4488.01	41.7029	2.70625
BGER001823-RA	972	263.589	5	5.52458
BGER001824-RA	348	51.3362	0	0
BGER001825-RA	2040	1323.01	280	61.6385
BGER001826-RA	2640	1923.01	55.7115	8.43763
BGER001827-RA	1809	1092.01	68	18.1359
BGER001828-RA	207	72.3333	0	0
BGER001829-RA	4114	3397.01	89	7.63044
BGER001830-RA	573	112.271	2	5.18822
BGER001831-RA	786	170.652	56	95.5724
BGER001832-RA	282	72.9762	0	0
BGER001833-RA	905	224.612	47	60.9426
BGER001834-RA	811	180.758	10	16.1123
BGER001835-RA	267	73.2353	1	3.97682
BGER001836-RA	1185	468.007	0	0
BGER001837-RA	813	181.392	6	9.6336
BGER001838-RA	851	198.793	0	0
BGER001839-RA	1545	828.007	86	30.2497
BGER001840-RA	1171	454.007	16	10.2639
BGER001841-RA	1857	1140.01	2	0.51095
BGER001842-RA	1857	1140.01	0	0
BGER001843-RA	1860	1143.01	0	0
BGER001844-RA	675	131.405	2	4.43276
BGER001845-RA	465	87.4902	22	73.235
BGER001846-RA	244	74.7917	3	11.6822
BGER001847-RA	705	140.175	5	10.3885
BGER001848-RA	919	231.83	17	21.3567
BGER001849-RA	363	54.3693	0	0
BGER001850-RA	3386	2669.01	58	6.32899
BGER001851-RA	795	174.639	0	0
BGER001852-RA	1149	432.007	0	0
BGER001853-RA	2593	1876.01	8	1.24197
BGER001854-RA	399	62.0317	43	201.888
BGER001855-RA	1328	611.007	15	7.14992
BGER001856-RA	699	138.115	2	4.2174
BGER001857-RA	1501	784.007	6.26063	2.3257
BGER001858-RA	2500	1783.01	8.99972	1.47005
BGER001859-RA	510	98.7549	26	76.678
BGER001860-RA	1172	455.007	29	18.5625
BGER001861-RA	914	229.094	13	16.5267
BGER001862-RA	762	160.615	18	32.6394
BGER001863-RA	579	113.519	8	20.5246
BGER001864-RA	214	74.5	0	0
BGER001865-RA	794	174.408	36	60.1163
BGER001866-RA	270	76.2353	27	103.149
BGER001867-RA	1890	1173.01	50	12.4144
BGER001868-RA	2052	1335.01	40	8.72635
BGER001869-RA	366	54.0951	0	0
BGER001870-RA	597	115.334	4	10.1009
BGER001871-RA	6971	6254.01	237.977	11.0824
BGER001872-RA	2121	1404.01	0	0
BGER001873-RA	315	44.4574	1	6.55107
BGER001874-RA	420	70.1231	3	12.4599
BGER001875-RA	222	73.7778	0	0
BGER001876-RA	792	173.592	0	0
BGER001877-RA	3477	2760.01	54	5.69822
BGER001878-RA	1649	932.007	8	2.49992
BGER001879-RA	1782	1065.01	12	3.28159
BGER001880-RA	1077	360.007	0	0
BGER001881-RA	639	123.757	0	0
BGER001882-RA	1851	1134.01	21	5.39336
BGER001883-RA	1876	1159.01	174.428	43.8316
BGER001884-RA	1030	313.007	184	171.206
BGER001885-RA	990	276.055	0	0
BGER001886-RA	861	203.023	46	65.9884
BGER001887-RA	1307	590.007	67	33.073
BGER001888-RA	697	137.85	8	16.902
BGER001889-RA	1001	284.007	0	0
BGER001890-RA	3755	3038.01	222	21.2824
BGER001891-RA	458	85.7938	2	6.78938
BGER001892-RA	4478	3761.01	672	52.0381
BGER001893-RA	2013	1296.01	2	0.449447
BGER001894-RA	1137	420.007	1	0.693425
BGER001895-RA	1132	415.007	0	0
BGER001896-RA	581	113.986	51	130.309
BGER001897-RA	1631	914.007	2	0.637289
BGER001898-RA	271	73	0	0
BGER001899-RA	414	67.6296	0	0
BGER001900-RA	936	241.821	24	28.905
BGER001901-RA	231	74.7	2.02298	7.88725
BGER001902-RA	2678	1961.01	43	6.38624
BGER001903-RA	2673	1956.01	86	12.8051
BGER001904-RA	1393	676.007	707	304.596
BGER001905-RA	1373	656.007	163	72.3661
BGER001906-RA	1109	392.007	35	26.0034
BGER001907-RA	1972	1255.01	34.0343	7.89816
BGER001908-RA	279	69.9762	1	4.16203
BGER001909-RA	2814	2097.01	0	0
BGER001910-RA	294	60.7833	0	0
BGER001911-RA	1344	627.007	0	0
BGER001912-RA	894	218.588	0	0
BGER001913-RA	1068	351.007	131	108.696
BGER001914-RA	4226	3509.01	386	32.0375
BGER001915-RA	285	71.0222	12	49.2088
BGER001916-RA	720	144.541	22	44.329
BGER001917-RA	1953	1236.01	64	15.0805
BGER001918-RA	1308	591.007	56	27.5963
BGER001919-RA	1869	1152.01	0	0
BGER001920-RA	375	55.5486	0	0
BGER001921-RA	759	159.197	0	0
BGER001922-RA	849	197.925	0	0
BGER001923-RA	831	189.279	0	0
BGER001924-RA	792	173.592	0	0
BGER001925-RA	1407	690.007	0	0
BGER001926-RA	492	95.2069	0	0
BGER001927-RA	349	51.8918	0	0
BGER001928-RA	405	63.9901	0	0
BGER001929-RA	345	49.9099	1	5.83538
BGER001930-RA	240	70.7917	0	0
BGER001931-RA	870	206.875	0	0
BGER001932-RA	1887	1170.01	4.47332	1.11352
BGER001933-RA	375	55.5486	0	0
BGER001934-RA	420	70.1231	0	0
BGER001935-RA	1999	1282.01	102.12	23.1993
BGER001936-RA	570	111.651	49	127.817
BGER001937-RA	2962	2245.01	77	9.98916
BGER001938-RA	324	43.4506	1	6.70286
BGER001939-RA	4051	3334.01	9	0.786198
BGER001940-RA	1429	712.007	0	0
BGER001941-RA	984	271.969	2	2.14174
BGER001942-RA	663	129.093	0	0
BGER001943-RA	1218	501.007	8	4.65053
BGER001944-RA	4413	3696.01	129	10.1651
BGER001945-RA	1893	1176.01	97	24.0225
BGER001946-RA	684	133.701	2	4.35663
BGER001947-RA	2874	2157.01	118	15.9326
BGER001948-RA	612	118.244	4	9.85231
BGER001949-RA	243	73.7917	97	382.843
BGER001950-RA	556	107.467	91	246.617
BGER001951-RA	542	104.899	227	630.244
BGER001952-RA	2016	1299.01	50	11.2102
BGER001953-RA	927	236.339	0	0
BGER001954-RA	960	256.472	9	10.2202
BGER001955-RA	337	46.6667	2	12.4819
BGER001956-RA	3333	2616.01	0	0
BGER001957-RA	513	99.195	16	46.9771
BGER001958-RA	339	47.0769	10	61.8654
BGER001959-RA	1539	822.007	3	1.06292
BGER001960-RA	876	209.612	7	9.72607
BGER001961-RA	918	231.351	0	0
BGER001962-RA	1127	410.007	10	7.10338
BGER001963-RA	384	57.7114	1	5.04655
BGER001964-RA	1413	696.007	3	1.25535
BGER001965-RA	2013	1296.01	77	17.3037
BGER001966-RA	471	88.9919	32	104.726
BGER001967-RA	1454	737.007	51	20.1537
BGER001968-RA	2374	1657.01	215	37.7894
BGER001969-RA	555	107.481	29	78.5819
BGER001970-RA	1167	450.007	69	44.6566
BGER001971-RA	1146	429.007	55	37.3383
BGER001972-RA	795	174.639	17	28.3507
BGER001973-RA	3963	3246.01	156	13.9969
BGER001974-RA	558	107.59	13	35.1907
BGER001975-RA	2532	1815.01	16.7334	2.68511
BGER001976-RA	1647	930.007	22	6.88958
BGER001977-RA	3543	2826.01	125	12.8823
BGER001978-RA	2323	1606.01	29	5.25904
BGER001979-RA	2854	2137.01	93.5539	12.75
BGER001980-RA	2010	1293.01	17.4028	3.91989
BGER001981-RA	713	142.507	2	4.08742
BGER001982-RA	435	76.847	0	0
BGER001983-RA	273	73	0	0
BGER001984-RA	2757	2040.01	93	13.2772
BGER001985-RA	339	47.0769	1	6.18654
BGER001986-RA	252	66.8	0	0
BGER001987-RA	786	170.652	4	6.8266
BGER001988-RA	981	269.963	0	0
BGER001989-RA	900	222.131	0	0
BGER001990-RA	618	119.266	0	0
BGER001991-RA	3873	3156.01	4	0.369129
BGER001992-RA	551	105.392	3	8.29032
BGER001993-RA	873	208.268	0	0
BGER001994-RA	4145	3428.01	211.579	17.9757
BGER001995-RA	270	76.2353	0	0
BGER001996-RA	789	172.054	0	0
BGER001997-RA	528	102.784	0	0
BGER001998-RA	1500	783.007	1	0.371955
BGER001999-RA	647	125.224	2	4.65154
BGER002000-RA	2732	2015.01	23	3.32435
BGER002001-RA	3043	2326.01	85.6441	10.7236
BGER002002-RA	387	58.5634	21	104.436
BGER002003-RA	1644	927.007	53	16.6513
BGER002004-RA	544	104.994	24	66.5736
BGER002005-RA	243	73.7917	0	0
BGER002006-RA	906	225.196	13	16.8127
BGER002007-RA	1131	414.007	15.3844	10.8225
BGER002008-RA	2514	1797.01	125	20.2589
BGER002009-RA	427	72.6971	0	0
BGER002010-RA	1402	685.007	18	7.65303
BGER002011-RA	8933	8216.01	559.62	19.8376
BGER002012-RA	1591	874.007	0	0
BGER002013-RA	2166	1449.01	33.943	6.82239
BGER002014-RA	2991	2274.01	2	0.25615
BGER002015-RA	985	272.472	0	0
BGER002016-RA	1572	855.007	0	0
BGER002017-RA	459	86.1313	0	0
BGER002018-RA	1233	516.007	28	15.8037
BGER002019-RA	2532	1815.01	61	9.7883
BGER002020-RA	625	120.529	4	9.66549
BGER002021-RA	1692	975.007	15	4.48063
BGER002022-RA	1855	1138.01	43	11.0047
BGER002023-RA	1181	464.007	86	53.9797
BGER002024-RA	1770	1053.01	1301	359.834
BGER002025-RA	1218	501.007	176.631	102.678
BGER002026-RA	5145	4428.01	295	19.403
BGER002027-RA	1203	486.007	0	0
BGER002028-RA	3006	2289.01	36	4.58048
BGER002029-RA	2948	2231.01	186	24.2811
BGER002030-RA	1399	682.007	25	10.676
BGER002031-RA	2280	1563.01	136	25.3416
BGER002032-RA	1082	365.007	23	18.352
BGER002033-RA	1118	401.007	82	59.555
BGER002034-RA	3612	2895.01	46	4.62769
BGER002035-RA	930	238.109	90	110.084
BGER002036-RA	2526	1809.01	147	23.6664
BGER002037-RA	2391	1674.01	114	19.8337
BGER002038-RA	2717	2000.01	138.12	20.1132
BGER002039-RA	939	243.292	36	43.0954
BGER002040-RA	2278	1561.01	257	47.9495
BGER002041-RA	1311	594.007	5	2.45152
BGER002042-RA	2234	1517.01	42.7553	8.2084
BGER002043-RA	1169	452.007	66	42.526
BGER002044-RA	2357	1640.01	8	1.42069
BGER002045-RA	2152	1435.01	12	2.43547
BGER002046-RA	2409	1692.01	403.964	69.5338
BGER002047-RA	708	141.074	0	0
BGER002048-RA	489	94.4662	0	0
BGER002049-RA	249	73.8846	8	31.5349
BGER002050-RA	1979	1262.01	20	4.61556
BGER002051-RA	1044	327.007	5	4.45317
BGER002052-RA	936	241.821	20	24.0875
BGER002053-RA	1694	977.007	24	7.15434
BGER002054-RA	7456	6739.01	96.1205	4.15409
BGER002055-RA	1104	387.007	20	15.0511
BGER002056-RA	485	92.5542	1	3.14673
BGER002057-RA	1529	812.007	165	59.1807
BGER002058-RA	390	59.4729	0	0
BGER002059-RA	219	70.7778	3	12.3447
BGER002060-RA	1347	630.007	19	8.78343
BGER002061-RA	1002	285.007	2	2.04376
BGER002062-RA	1599	882.007	0	0
BGER002063-RA	2099	1382.01	0	0
BGER002064-RA	1032	315.007	1	0.924562
BGER002065-RA	672	130.63	0	0
BGER002066-RA	984	271.969	3	3.2126
BGER002067-RA	1578	861.007	16	5.41214
BGER002068-RA	1812	1095.01	6	1.59584
BGER002069-RA	462	86.7322	2	6.71592
BGER002070-RA	541	105.144	1	2.76995
BGER002071-RA	2076	1359.01	7	1.50014
BGER002072-RA	881	212.36	45	61.7157
BGER002073-RA	1272	555.007	0	0
BGER002074-RA	1880	1163.01	4	1.00169
BGER002075-RA	435	76.847	25	94.7478
BGER002076-RA	4164	3447.01	168	14.1946
BGER002077-RA	609	117.54	1	2.47781
BGER002078-RA	3050	2333.01	14	1.7477
BGER002079-RA	3414	2697.01	40	4.3195
BGER002080-RA	303	46.4468	6	37.6228
BGER002081-RA	2577	1860.01	121	18.9464
BGER002082-RA	4002	3285.01	342.249	30.3433
BGER002083-RA	1275	558.007	111	57.9348
BGER002084-RA	2612	1895.01	1143	175.667
BGER002085-RA	1748	1031.01	20	5.64969
BGER002086-RA	324	43.4506	13.5289	90.6824
BGER002087-RA	237	70.7826	18	74.0631
BGER002088-RA	11187	10470	2	0.0556338
BGER002089-RA	999	282.007	22	22.7206
BGER002090-RA	405	63.9901	0	0
BGER002091-RA	2685	1968.01	0	0
BGER002092-RA	2092	1375.01	8	1.6945
BGER002093-RA	9282	8565.01	5	0.170019
BGER002094-RA	1856	1139.01	3	0.767098
BGER002095-RA	597	115.334	0	0
BGER002096-RA	1464	747.007	13	5.06845
BGER002097-RA	1394	677.007	15	6.45289
BGER002098-RA	2157	1440.01	0	0
BGER002099-RA	1242	525.007	0	0
BGER002100-RA	921	232.971	0	0
BGER002101-RA	1032	315.007	0	0
BGER002102-RA	5333	4616.01	235.536	14.861
BGER002103-RA	273	73	37	147.616
BGER002104-RA	498	96.7171	0.000680325	0.00204866
BGER002105-RA	582	114.084	15	38.2932
BGER002106-RA	711	142.053	0	0
BGER002107-RA	363	54.3693	0	0
BGER002108-RA	1590	873.007	0	0
BGER002109-RA	2502	1785.01	8	1.30529
BGER002110-RA	1377	660.007	30.0706	13.2694
BGER002111-RA	816	182.603	0.761211	1.2141
BGER002112-RA	1029	312.007	285	266.034
BGER002113-RA	1253	536.007	4	2.17343
BGER002114-RA	291	69.66	0	0
BGER002115-RA	687	134.769	0	0
BGER002116-RA	528	102.784	0	0
BGER002117-RA	1158	441.007	0	0
BGER002118-RA	348	51.3362	0	0
BGER002119-RA	282	72.9762	6	23.9456
BGER002120-RA	1083	366.007	0	0
BGER002121-RA	1091	374.007	8	6.22969
BGER002122-RA	441	78.8796	0	0
BGER002123-RA	444	80.1624	68	247.055
BGER002124-RA	417	68.328	0	0
BGER002125-RA	555	107.481	0	0
BGER002126-RA	996	279.962	7	7.28206
BGER002127-RA	1124	407.007	0	0
BGER002128-RA	1095	378.007	3	2.31141
BGER002129-RA	495	95.8069	0	0
BGER002130-RA	1866	1149.01	126	31.9377
BGER002131-RA	1877	1160.01	166	41.6777
BGER002132-RA	4475	3758.01	20	1.54999
BGER002133-RA	2138	1421.01	41	8.40318
BGER002134-RA	2055	1338.01	14	3.04737
BGER002135-RA	582	114.084	81	206.783
BGER002136-RA	348	51.3362	17	96.4452
BGER002137-RA	1518	801.007	47	17.089
BGER002138-RA	2763	2046.01	156	22.2062
BGER002139-RA	450	82.1161	44	156.056
BGER002140-RA	684	133.701	33	71.8844
BGER002141-RA	1322	605.007	2	0.962777
BGER002142-RA	586	114.113	0	0
BGER002143-RA	692	135.726	1	2.14582
BGER002144-RA	2412	1695.01	1	0.171824
BGER002145-RA	1025	308.007	1	0.945575
BGER002146-RA	2116	1399.01	159	33.1004
BGER002147-RA	774	166.109	118	206.893
BGER002148-RA	585	113.929	102	260.749
BGER002149-RA	627	120.637	50	120.71
BGER002150-RA	1202	485.007	15	9.0074
BGER002151-RA	3811	3094.01	380	35.7699
BGER002152-RA	1048	331.007	34	29.9156
BGER002153-RA	991	276.582	7	7.37107
BGER002154-RA	645	124.635	13	30.378
BGER002155-RA	2140	1423.01	25	5.11669
BGER002156-RA	2075	1358.01	34	7.29177
BGER002157-RA	121	37.6667	5	38.6606
BGER002158-RA	516	99.8499	0	0
BGER002159-RA	4854	4137.01	30.9792	2.18092
BGER002160-RA	357	54.0349	0	0
BGER002161-RA	2235	1518.01	0	0
BGER002162-RA	1675	958.007	49.9153	15.1747
BGER002163-RA	1137	420.007	47	32.591
BGER002164-RA	1479	762.007	1	0.382206
BGER002165-RA	1424	707.007	0	0
BGER002166-RA	1089	372.007	0	0
BGER002167-RA	1002	285.007	41	41.8972
BGER002168-RA	948	248.59	10	11.7158
BGER002169-RA	627	120.637	60	144.852
BGER002170-RA	744	153.364	0	0
BGER002171-RA	594	114.93	0	0
BGER002172-RA	1782	1065.01	0	0
BGER002173-RA	2463	1746.01	0	0
BGER002174-RA	1482	765.007	0	0
BGER002175-RA	621	119.726	0	0
BGER002176-RA	492	95.2069	0	0
BGER002177-RA	1137	420.007	0	0
BGER002178-RA	1065	348.007	0	0
BGER002179-RA	849	197.925	0	0
BGER002180-RA	4098	3381.01	0	0
BGER002181-RA	1191	474.007	0	0
BGER002182-RA	1776	1059.01	0	0
BGER002183-RA	1620	903.007	0	0
BGER002184-RA	2142	1425.01	0	0
BGER002185-RA	696	137.14	0	0
BGER002186-RA	1545	828.007	0	0
BGER002187-RA	1989	1272.01	0	0
BGER002188-RA	975	265.854	0	0
BGER002189-RA	1689	972.007	0	0
BGER002190-RA	2010	1293.01	0	0
BGER002191-RA	1140	423.007	0	0
BGER002192-RA	1275	558.007	0	0
BGER002193-RA	999	282.007	0	0
BGER002194-RA	6657	5940.01	0	0
BGER002195-RA	1431	714.007	0	0
BGER002196-RA	1668	951.007	0	0
BGER002197-RA	1776	1059.01	0	0
BGER002198-RA	258	68.4688	0	0
BGER002199-RA	2292	1575.01	0	0
BGER002200-RA	1527	810.007	0	0
BGER002201-RA	2028	1311.01	0	0
BGER002202-RA	1662	945.007	0	0
BGER002203-RA	1323	606.007	0	0
BGER002204-RA	1719	1002.01	0	0
BGER002205-RA	1404	687.007	0	0
BGER002206-RA	1488	771.007	0	0
BGER002207-RA	1347	630.007	0	0
BGER002208-RA	1830	1113.01	0	0
BGER002209-RA	2157	1440.01	0	0
BGER002210-RA	651	126.119	0	0
BGER002211-RA	702	139.361	0	0
BGER002212-RA	4239	3522.01	0	0
BGER002213-RA	1854	1137.01	0	0
BGER002214-RA	840	193.297	0	0
BGER002215-RA	630	121.391	0	0
BGER002216-RA	4617	3900.01	0	0
BGER002217-RA	1551	834.007	0	0
BGER002218-RA	1842	1125.01	0	0
BGER002219-RA	1224	507.007	0	0
BGER002220-RA	4338	3621.01	0	0
BGER002221-RA	1305	588.007	0	0
BGER002222-RA	3309	2592.01	0	0
BGER002223-RA	2016	1299.01	0	0
BGER002224-RA	1329	612.007	0	0
BGER002225-RA	1245	528.007	0	0
BGER002226-RA	552	106.01	0	0
BGER002227-RA	2172	1455.01	0	0
BGER002228-RA	1176	459.007	0	0
BGER002229-RA	792	173.592	0	0
BGER002230-RA	585	113.929	0	0
BGER002231-RA	774	166.109	0	0
BGER002232-RA	1128	411.007	0	0
BGER002233-RA	1026	309.007	0	0
BGER002234-RA	1035	318.007	0	0
BGER002235-RA	936	241.821	0	0
BGER002236-RA	2760	2043.01	0	0
BGER002237-RA	3096	2379.01	0	0
BGER002238-RA	765	161.978	0	0
BGER002239-RA	2478	1761.01	0	0
BGER002240-RA	888	215.301	0	0
BGER002241-RA	1890	1173.01	0	0
BGER002242-RA	1038	321.007	0	0
BGER002243-RA	2487	1770.01	0	0
BGER002244-RA	1557	840.007	0	0
BGER002245-RA	1536	819.007	0	0
BGER002246-RA	747	154.377	0	0
BGER002247-RA	5313	4596.01	0	0
BGER002248-RA	1731	1014.01	0	0
BGER002249-RA	3060	2343.01	0	0
BGER002250-RA	1164	447.007	0	0
BGER002251-RA	357	54.0349	0	0
BGER002252-RA	1308	591.007	0	0
BGER002253-RA	2190	1473.01	0	0
BGER002254-RA	1527	810.007	0	0
BGER002255-RA	4584	3867.01	0	0
BGER002256-RA	1902	1185.01	0	0
BGER002257-RA	1734	1017.01	0	0
BGER002258-RA	969	261.428	0	0
BGER002259-RA	1407	690.007	0	0
BGER002260-RA	3342	2625.01	0	0
BGER002261-RA	651	126.119	0	0
BGER002262-RA	984	271.969	0	0
BGER002263-RA	870	206.875	0	0
BGER002264-RA	1170	453.007	0	0
BGER002265-RA	1089	372.007	0	0
BGER002266-RA	798	175.668	0	0
BGER002267-RA	2181	1464.01	0	0
BGER002268-RA	951	250.659	0	0
BGER002269-RA	1698	981.007	0	0
BGER002270-RA	1713	996.007	0	0
BGER002271-RA	1398	681.007	0	0
BGER002272-RA	1875	1158.01	0	0
BGER002273-RA	795	174.639	0	0
BGER002274-RA	1851	1134.01	0	0
BGER002275-RA	639	123.757	0	0
BGER002276-RA	828	187.785	0	0
BGER002277-RA	1509	792.007	0	0
BGER002278-RA	1362	645.007	0	0
BGER002279-RA	2328	1611.01	0	0
BGER002280-RA	2595	1878.01	0	0
BGER002281-RA	1500	783.007	0	0
BGER002282-RA	1332	615.007	0	0
BGER002283-RA	516	99.8499	0	0
BGER002284-RA	4047	3330.01	0	0
BGER002285-RA	963	258.099	0	0
BGER002286-RA	1215	498.007	0	0
BGER002287-RA	963	258.099	0	0
BGER002288-RA	3168	2451.01	0	0
BGER002289-RA	1770	1053.01	0	0
BGER002290-RA	1587	870.007	0	0
BGER002291-RA	1299	582.007	0	0
BGER002292-RA	375	55.5486	0	0
BGER002293-RA	1227	510.007	0	0
BGER002294-RA	1572	855.007	0	0
BGER002295-RA	3978	3261.01	0	0
BGER002296-RA	2763	2046.01	0	0
BGER002297-RA	1836	1119.01	0	0
BGER002298-RA	2085	1368.01	0	0
BGER002299-RA	3513	2796.01	0	0
BGER002300-RA	1638	921.007	0	0
BGER002301-RA	270	76.2353	0	0
BGER002302-RA	1269	552.007	0	0
BGER002303-RA	3663	2946.01	0	0
BGER002304-RA	2190	1473.01	0	0
BGER002305-RA	705	140.175	0	0
BGER002306-RA	666	129.515	0	0
BGER002307-RA	672	130.63	0	0
BGER002308-RA	3831	3114.01	0	0
BGER002309-RA	2292	1575.01	0	0
BGER002310-RA	492	95.2069	0	0
BGER002311-RA	918	231.351	0	0
BGER002312-RA	3450	2733.01	0	0
BGER002313-RA	699	138.115	0	0
BGER002314-RA	3081	2364.01	0	0
BGER002315-RA	1059	342.007	0	0
BGER002316-RA	1353	636.007	0	0
BGER002317-RA	2502	1785.01	0	0
BGER002318-RA	351	53.2222	0	0
BGER002319-RA	3297	2580.01	0	0
BGER002320-RA	1278	561.007	0	0
BGER002321-RA	801	176.843	0	0
BGER002322-RA	540	104.771	0	0
BGER002323-RA	381	57.5372	0	0
BGER002324-RA	1992	1275.01	0	0
BGER002325-RA	927	236.339	0	0
BGER002326-RA	915	229.73	0	0
BGER002327-RA	837	192.061	0	0
BGER002328-RA	1632	915.007	0	0
BGER002329-RA	1467	750.007	0	0
BGER002330-RA	768	163.4	0	0
BGER002331-RA	2805	2088.01	0	0
BGER002332-RA	7395	6678.01	0	0
BGER002333-RA	4416	3699.01	0	0
BGER002334-RA	1458	741.007	0	0
BGER002335-RA	798	175.668	0	0
BGER002336-RA	2814	2097.01	0	0
BGER002337-RA	1407	690.007	0	0
BGER002338-RA	1077	360.007	0	0
BGER002339-RA	1971	1254.01	0	0
BGER002340-RA	1248	531.007	0	0
BGER002341-RA	1794	1077.01	0	0
BGER002342-RA	399	62.0317	0	0
BGER002343-RA	3492	2775.01	0	0
BGER002344-RA	2256	1539.01	0	0
BGER002345-RA	2616	1899.01	0	0
BGER002346-RA	1062	345.007	0	0
BGER002347-RA	987	274.001	0	0
BGER002348-RA	825	186.531	0	0
BGER002349-RA	354	53.8041	0	0
BGER002350-RA	1314	597.007	0	0
BGER002351-RA	882	212.609	0	0
BGER002352-RA	930	238.109	0	0
BGER002353-RA	954	252.646	0	0
BGER002354-RA	1809	1092.01	0	0
BGER002355-RA	1524	807.007	0	0
BGER002356-RA	1827	1110.01	0	0
BGER002357-RA	4911	4194.01	0	0
BGER002358-RA	1194	477.007	0	0
BGER002359-RA	1296	579.007	0	0
BGER002360-RA	759	159.197	0	0
BGER002361-RA	1986	1269.01	0	0
BGER002362-RA	447	80.7852	0	0
BGER002363-RA	606	116.865	0	0
BGER002364-RA	705	140.175	0	0
BGER002365-RA	2088	1371.01	0	0
BGER002366-RA	558	107.59	0	0
BGER002367-RA	858	202.167	0	0
BGER002368-RA	435	76.847	0	0
BGER002369-RA	1098	381.007	0	0
BGER002370-RA	207	72.3333	0	0
BGER002371-RA	825	186.531	0	0
BGER002372-RA	1143	426.007	0	0
BGER002373-RA	2118	1401.01	0	0
BGER002374-RA	477	89.9441	0	0
BGER002375-RA	402	62.1169	0	0
BGER002376-RA	8007	7290.01	0	0
BGER002377-RA	378	56.2137	0	0
BGER002378-RA	354	53.8041	0	0
BGER002379-RA	444	80.1624	0	0
BGER002380-RA	1185	468.007	0	0
BGER002381-RA	1686	969.007	0	0
BGER002382-RA	1518	801.007	0	0
BGER002383-RA	222	73.7778	0	0
BGER002384-RA	564	109.197	0	0
BGER002385-RA	2181	1464.01	0	0
BGER002386-RA	6342	5625.01	0	0
BGER002387-RA	2337	1620.01	0	0
BGER002388-RA	5202	4485.01	0	0
BGER002389-RA	3342	2625.01	0	0
BGER002390-RA	1662	945.007	0	0
BGER002391-RA	2130	1413.01	0	0
BGER002392-RA	768	163.4	0	0
BGER002393-RA	1053	336.007	0	0
BGER002394-RA	3486	2769.01	0	0
BGER002395-RA	2085	1368.01	0	0
BGER002396-RA	246	73.76	0	0
BGER002397-RA	666	129.515	0	0
BGER002398-RA	1164	447.007	0	0
BGER002399-RA	2181	1464.01	0	0
BGER002400-RA	1449	732.007	0	0
BGER002401-RA	1845	1128.01	0	0
BGER002402-RA	366	54.0951	0	0
BGER002403-RA	2691	1974.01	0	0
BGER002404-RA	1149	432.007	0	0
BGER002405-RA	1656	939.007	0	0
BGER002406-RA	1074	357.007	0	0
BGER002407-RA	1317	600.007	0	0
BGER002408-RA	2391	1674.01	0	0
BGER002409-RA	1194	477.007	0	0
BGER002410-RA	2685	1968.01	0	0
BGER002411-RA	930	238.109	0	0
BGER002412-RA	2151	1434.01	0	0
BGER002413-RA	2163	1446.01	0	0
BGER002414-RA	1011	294.007	0	0
BGER002415-RA	1368	651.007	0	0
BGER002416-RA	1308	591.007	0	0
BGER002417-RA	699	138.115	0	0
