target_id	length	eff_length	est_counts	tpm
BGER004846-RA	471	89.0879	2	0.814284
BGER004847-RA	306	24.7765	1	1.46394
BGER004848-RA	627	178.081	1	0.203679
BGER004849-RA	547	128.271	0	0
BGER004850-RA	312	23.6754	0	0
BGER004851-RA	1305	823.514	20	0.880894
BGER004852-RA	1431	949.514	10	0.382
BGER004853-RA	594	156.28	36	8.35534
BGER004854-RA	1920	1438.51	72	1.81544
BGER004855-RA	1678	1196.51	129	3.91054
BGER004856-RA	2109	1627.51	58	1.29261
BGER004857-RA	1422	940.514	3	0.115697
BGER004858-RA	645	191.361	1	0.189544
BGER004859-RA	516	110.896	0	0
BGER004860-RA	1604	1122.51	2048	66.1764
BGER004861-RA	717	249.158	282	41.0524
BGER004862-RA	1035	553.514	947	62.0563
BGER004863-RA	489	98.129	175	64.6853
BGER004864-RA	1230	748.514	60	2.90747
BGER004865-RA	411	60.2678	26	15.6478
BGER004866-RA	1116	634.514	29.5965	1.69186
BGER004867-RA	1485	1003.51	4.11483	0.148728
BGER004868-RA	3046	2564.51	316	4.46937
BGER004869-RA	3942	3460.51	794	8.32232
BGER004870-RA	706	239.711	29	4.38808
BGER004871-RA	1591	1109.51	43	1.40572
BGER004872-RA	285	42	5	4.31803
BGER004873-RA	1707	1225.51	5.76079	0.170501
BGER004874-RA	780	305.397	1	0.118768
BGER004875-RA	855	376.21	0	0
BGER004876-RA	6174	5692.51	8.31684	0.052993
BGER004877-RA	834	356.05	50	5.09358
BGER004878-RA	903	422.897	3.45175	0.296053
BGER004879-RA	1383	901.514	5	0.20117
BGER004880-RA	753	280.935	0	0
BGER004881-RA	558	134.347	633	170.899
BGER004882-RA	662	203.992	44	7.82357
BGER004883-RA	2208	1726.51	225	4.72691
BGER004884-RA	702	236.136	97	14.8996
BGER004885-RA	1965	1483.51	773	18.8996
BGER004886-RA	2057	1575.51	194	4.46626
BGER004887-RA	525	116	15	4.69029
BGER004888-RA	968	486.816	3	0.223522
BGER004889-RA	990	508.668	0	0
BGER004890-RA	2160	1678.51	102	2.20414
BGER004891-RA	306	24.7765	0	0
BGER004892-RA	1682	1200.51	106	3.2026
BGER004893-RA	543	126.078	0	0
BGER004894-RA	377	48.0699	7	5.28189
BGER004895-RA	489	98.129	0	0
BGER004896-RA	537	122.68	0	0
BGER004897-RA	1146	664.514	104	5.67667
BGER004898-RA	437	72.1352	26	13.0735
BGER004899-RA	1007	525.514	186	12.8379
BGER004900-RA	491	99.1084	58	21.2267
BGER004901-RA	1256	774.514	327	15.3138
BGER004902-RA	2159	1677.51	411	8.8867
BGER004903-RA	479	93.7471	20	7.73815
BGER004904-RA	425	66.3815	16	8.74255
BGER004905-RA	555	132.87	0	0
BGER004906-RA	5779	5297.51	815.2	5.58158
BGER004907-RA	709	242.131	51.6453	7.73652
BGER004908-RA	1615	1133.51	66	2.11194
BGER004909-RA	315	24.022	2.50741	3.78601
BGER004910-RA	723	254.344	64	9.12692
BGER004911-RA	2451	1969.51	57	1.04974
BGER004912-RA	1330	848.514	14	0.598458
BGER004913-RA	558	134.347	0	0
BGER004914-RA	921	440.553	3	0.246995
BGER004915-RA	1660	1178.51	168	5.17058
BGER004916-RA	399	54.9907	26	17.1494
BGER004917-RA	1188	706.514	118	6.05795
BGER004918-RA	930	449.42	38	3.06688
BGER004919-RA	531	119.224	6	1.82538
BGER004920-RA	1884	1402.51	0	0
BGER004921-RA	1419	937.514	5	0.193445
BGER004922-RA	608	165.447	1	0.219233
BGER004923-RA	1448	966.514	12	0.450337
BGER004924-RA	741	270.18	8	1.07399
BGER004925-RA	684	221.829	9	1.4716
BGER004926-RA	343	34.4996	13	13.6676
BGER004927-RA	492	99.7031	0	0
BGER004928-RA	1376	894.514	43	1.7436
BGER004929-RA	1857	1375.51	0	0
BGER004930-RA	1302	820.514	145	6.40983
BGER004931-RA	1617	1135.51	185	5.90941
BGER004932-RA	521	113.718	19	6.06025
BGER004933-RA	1132	650.514	60	3.34549
BGER004934-RA	2061	1579.51	0	0
BGER004935-RA	2090	1608.51	16	0.360794
BGER004936-RA	2372	1890.51	138.006	2.64779
BGER004937-RA	1053	571.514	72	4.56952
BGER004938-RA	274	44.5204	9	7.33243
BGER004939-RA	990	508.668	0	0
BGER004940-RA	396	53.8924	2	1.34607
BGER004941-RA	1962	1480.51	291.875	7.15071
BGER004942-RA	2607	2125.51	752	12.8327
BGER004943-RA	1323	841.514	6	0.258615
BGER004944-RA	1263	781.514	0	0
BGER004945-RA	1373	891.514	54	2.197
BGER004946-RA	1011	529.514	103	7.05544
BGER004947-RA	669	209.601	29	5.01844
BGER004948-RA	1620	1138.51	65	2.07081
BGER004949-RA	1617	1135.51	51	1.62908
BGER004950-RA	3231	2749.51	7	0.0923436
BGER004951-RA	342	34.1622	0	0
BGER004952-RA	318	24.5204	1	1.47923
BGER004953-RA	676	215.092	0	0
BGER004954-RA	684	221.829	0	0
BGER004955-RA	405	57.4868	0	0
BGER004956-RA	388	50.5625	129.759	93.0836
BGER004957-RA	1644	1162.51	3	0.0936026
BGER004958-RA	636	184.333	9	1.77094
BGER004959-RA	1041	559.514	0	0
BGER004960-RA	249	57.766	0	0
BGER004961-RA	2604	2122.51	1625	27.7695
BGER004962-RA	1197	715.514	10849	549.966
BGER004963-RA	249	57.766	2	1.25581
BGER004964-RA	536	122.017	100	29.7265
BGER004965-RA	442	74.7517	3.51118	1.70371
BGER004966-RA	600	160.149	0	0
BGER004967-RA	1062	580.514	0	0
BGER004968-RA	864	384.98	0	0
BGER004969-RA	1260	778.514	0	0
BGER004970-RA	1077	595.514	23	1.40088
BGER004971-RA	735	264.759	0	0
BGER004972-RA	330	28.9251	0	0
BGER004973-RA	372	45.5855	0	0
BGER004974-RA	1556	1074.51	45	1.51903
BGER004975-RA	2874	2392.51	47	0.712538
BGER004976-RA	465	86.082	49	20.6466
BGER004977-RA	711	243.851	1.00287	0.149171
BGER004978-RA	401	55.874	20	12.9833
BGER004979-RA	1593	1111.51	56	1.82742
BGER004980-RA	3504	3022.51	1	0.0120004
BGER004981-RA	660	202.346	0	0
BGER004982-RA	611	167.052	219	47.5506
BGER004983-RA	543	126.078	189	54.3733
BGER004984-RA	1643	1161.51	82	2.56067
BGER004985-RA	3135	2653.51	2	0.0273384
BGER004986-RA	912	431.684	29	2.43667
BGER004987-RA	699	233.927	18	2.79098
BGER004988-RA	1910	1428.51	63	1.59963
BGER004989-RA	756	283.529	59	7.54778
BGER004990-RA	471	89.0879	299	121.735
BGER004991-RA	4609	4127.51	682	5.99322
BGER004992-RA	351	37.4217	27	26.1701
BGER004993-RA	1143	661.514	9	0.493478
BGER004994-RA	415	62.2493	2	1.16536
BGER004995-RA	2253	1771.51	83	1.69941
BGER004996-RA	975	493.767	68	4.99518
BGER004997-RA	1570	1088.51	35	1.16627
BGER004998-RA	348	36.4371	0	0
BGER004999-RA	2487	2005.51	261	4.72041
BGER005000-RA	492	99.7031	16	5.82071
BGER005001-RA	1233	751.514	9	0.43438
BGER005002-RA	756	283.529	6	0.767571
BGER005003-RA	2598	2116.51	13	0.222785
BGER005004-RA	738	267.43	1	0.13563
BGER005005-RA	1419	937.514	0	0
BGER005006-RA	231	67.9333	0	0
BGER005007-RA	1012	530.514	24	1.64089
BGER005008-RA	1146	664.514	3.06003	0.167027
BGER005009-RA	890	410.064	5	0.442265
BGER005010-RA	2598	2116.51	1	0.0171373
BGER005011-RA	1479	997.514	46	1.67264
BGER005012-RA	778	303.521	64	7.64814
BGER005013-RA	2207	1725.51	149	3.13208
BGER005014-RA	798	322.062	204	22.975
BGER005015-RA	621	173.757	99	20.666
BGER005016-RA	1146	664.514	147	8.02376
BGER005017-RA	486	96.948	29	10.8499
BGER005018-RA	624	175.933	7	1.44316
BGER005019-RA	1966	1484.51	26.8183	0.655256
BGER005020-RA	2744	2262.51	1	0.0160315
BGER005021-RA	615	169.927	0	0
BGER005022-RA	855	376.21	2	0.192826
BGER005023-RA	5013	4531.51	435.142	3.48299
BGER005024-RA	219	62.7037	18	10.4122
BGER005025-RA	1202	720.514	358	18.0221
BGER005026-RA	1523	1041.51	127	4.42286
BGER005027-RA	792	316.513	7	0.802178
BGER005028-RA	2755	2273.51	292.627	4.66855
BGER005029-RA	2016	1534.51	1.03246	0.0244042
BGER005030-RA	625	176.71	15	3.07889
BGER005031-RA	1475	993.514	4	0.146033
BGER005032-RA	2343	1861.51	0	0
BGER005033-RA	2395	1913.51	2306	43.7112
BGER005034-RA	3512	3030.51	196	2.34587
BGER005035-RA	1384	902.514	0	0
BGER005036-RA	2381	1899.51	0	0
BGER005037-RA	243	59.6341	0	0
BGER005038-RA	5027	4545.51	0	0
BGER005039-RA	285	42	0	0
BGER005040-RA	242	61.641	4.25159	2.50176
BGER005041-RA	729	259.464	2	0.279587
BGER005042-RA	669	209.601	1.23498e+06	213714
BGER005043-RA	1092	610.514	2	0.118823
BGER005044-RA	1821	1339.51	0	0
BGER005045-RA	210	55.9615	1	0.648149
BGER005046-RA	1611	1129.51	92	2.95434
BGER005047-RA	1329	847.514	3.70128	0.158405
BGER005048-RA	2883	2401.51	0	0
BGER005049-RA	1014	532.514	0	0
BGER005050-RA	435	71.1207	0	0
BGER005051-RA	1785	1303.51	0	0
BGER005052-RA	1668	1186.51	0	0
BGER005053-RA	1278	796.514	0	0
BGER005054-RA	492	99.7031	0	0
BGER005055-RA	1122	640.514	0	0
BGER005056-RA	4410	3928.51	0	0
BGER005057-RA	1269	787.514	0	0
BGER005058-RA	231	67.9333	0	0
BGER005059-RA	732	262.195	0	0
BGER005060-RA	939	458.238	0	0
BGER005061-RA	1059	577.514	0	0
BGER005062-RA	858	379.134	0	0
BGER005063-RA	642	188.913	0	0
BGER005064-RA	1212	730.514	0	0
BGER005065-RA	1008	526.514	0	0
BGER005066-RA	930	449.42	0	0
BGER005067-RA	1203	721.514	0	0
BGER005068-RA	2007	1525.51	0	0
BGER005069-RA	432	69.777	0	0
BGER005070-RA	1803	1321.51	0	0
BGER005071-RA	915	434.641	0	0
BGER005072-RA	1332	850.514	0	0
BGER005073-RA	1563	1081.51	0	0
BGER005074-RA	2100	1618.51	0	0
BGER005075-RA	1587	1105.51	0	0
BGER005076-RA	1008	526.514	0	0
BGER005077-RA	621	173.757	0	0
BGER005078-RA	1098	616.514	0	0
BGER005079-RA	867	387.786	0	0
BGER005080-RA	462	84.6697	0	0
BGER005081-RA	1308	826.514	0	0
BGER005082-RA	2508	2026.51	0	0
BGER005083-RA	387	50.029	0	0
BGER005084-RA	477	92.3518	0	0
BGER005085-RA	723	254.344	0	0
BGER005086-RA	1482	1000.51	0	0
BGER005087-RA	849	370.36	0	0
BGER005088-RA	2532	2050.51	0	0
BGER005089-RA	570	140.989	0	0
BGER005090-RA	1011	529.514	0	0
BGER005091-RA	1374	892.514	0	0
BGER005092-RA	2190	1708.51	0	0
BGER005093-RA	873	393.629	0	0
BGER005094-RA	978	496.718	0	0
BGER005095-RA	1914	1432.51	0	0
BGER005096-RA	1023	541.514	0	0
BGER005097-RA	5292	4810.51	0	0
BGER005098-RA	1413	931.514	0	0
BGER005099-RA	2595	2113.51	0	0
BGER005100-RA	567	139.246	0	0
BGER005101-RA	921	440.553	0	0
BGER005102-RA	585	149.972	0	0
BGER005103-RA	828	350.442	0	0
BGER005104-RA	870	390.708	0	0
BGER005105-RA	1467	985.514	0	0
BGER005106-RA	1845	1363.51	0	0
BGER005107-RA	1266	784.514	0	0
BGER005108-RA	1317	835.514	0	0
BGER005109-RA	1596	1114.51	0	0
BGER005110-RA	834	356.05	0	0
BGER005111-RA	660	202.346	0	0
BGER005112-RA	1740	1258.51	0	0
BGER005113-RA	1845	1363.51	0	0
BGER005114-RA	657	200.227	0	0
BGER005115-RA	1452	970.514	0	0
BGER005116-RA	1461	979.514	0	0
BGER005117-RA	978	496.718	0	0
BGER005118-RA	4203	3721.51	0	0
BGER005119-RA	1329	847.514	0	0
BGER005120-RA	1965	1483.51	0	0
BGER005121-RA	2094	1612.51	0	0
BGER005122-RA	2823	2341.51	0	0
BGER005123-RA	1227	745.514	0	0
BGER005124-RA	840	361.617	0	0
BGER005125-RA	366	42.9884	0	0
BGER005126-RA	387	50.029	0	0
BGER005127-RA	519	112.644	0	0
BGER005128-RA	663	204.769	0	0
BGER005129-RA	2694	2212.51	0	0
BGER005130-RA	3540	3058.51	0	0
BGER005131-RA	1098	616.514	0	0
BGER005132-RA	843	364.471	0	0
BGER005133-RA	549	129.338	0	0
BGER005134-RA	2397	1915.51	0	0
BGER005135-RA	2616	2134.51	0	0
BGER005136-RA	1098	616.514	0	0
BGER005137-RA	1254	772.514	0	0
BGER005138-RA	1083	601.514	0	0
BGER005139-RA	3690	3208.51	0	0
BGER005140-RA	732	262.195	0	0
BGER005141-RA	1923	1441.51	0	0
BGER005142-RA	486	96.948	0	0
BGER005143-RA	2691	2209.51	0	0
BGER005144-RA	1986	1504.51	0	0
BGER005145-RA	783	308.21	0	0
BGER005146-RA	378	48.4114	0	0
BGER005147-RA	429	68.1524	0	0
BGER005148-RA	687	224.329	0	0
BGER005149-RA	753	280.935	0	0
BGER005150-RA	660	202.346	0	0
BGER005151-RA	2517	2035.51	0	0
BGER005152-RA	1467	985.514	0	0
BGER005153-RA	384	49.3143	0	0
BGER005154-RA	1164	682.514	0	0
BGER005155-RA	1443	961.514	0	0
BGER005156-RA	1035	553.514	0	0
BGER005157-RA	1305	823.514	0	0
BGER005158-RA	3372	2890.51	0	0
BGER005159-RA	864	384.98	0	0
BGER005160-RA	753	280.935	0	0
BGER005161-RA	1314	832.514	0	0
BGER005162-RA	1209	727.514	0	0
BGER005163-RA	396	53.8924	0	0
BGER005164-RA	1221	739.514	0	0
BGER005165-RA	669	209.601	0	0
BGER005166-RA	2400	1918.51	0	0
BGER005167-RA	918	437.641	0	0
BGER005168-RA	981	499.718	0	0
BGER005169-RA	2346	1864.51	0	0
BGER005170-RA	345	35.3428	0	0
BGER005171-RA	2835	2353.51	0	0
BGER005172-RA	771	297.164	0	0
BGER005173-RA	900	419.939	0	0
BGER005174-RA	1644	1162.51	0	0
BGER005175-RA	285	42	0	0
BGER005176-RA	615	169.927	0	0
BGER005177-RA	1125	643.514	0	0
BGER005178-RA	1068	586.514	0	0
BGER005179-RA	765	291.705	0	0
BGER005180-RA	3639	3157.51	0	0
BGER005181-RA	1290	808.514	0	0
BGER005182-RA	1293	811.514	0	0
BGER005183-RA	1806	1324.51	0	0
BGER005184-RA	2343	1861.51	0	0
BGER005185-RA	561	136.06	0	0
BGER005186-RA	1113	631.514	0	0
BGER005187-RA	951	470.006	0	0
BGER005188-RA	1569	1087.51	0	0
BGER005189-RA	2439	1957.51	0	0
BGER005190-RA	381	48.8731	0	0
BGER005191-RA	1890	1408.51	0	0
BGER005192-RA	414	61.7223	0	0
BGER005193-RA	1731	1249.51	0	0
BGER005194-RA	1368	886.514	0	0
BGER005195-RA	2271	1789.51	0	0
BGER005196-RA	729	259.464	0	0
BGER005197-RA	996	514.566	0	0
BGER005198-RA	2598	2116.51	0	0
BGER005199-RA	1845	1363.51	0	0
BGER005200-RA	1287	805.514	0	0
BGER005201-RA	795	319.095	0	0
BGER005202-RA	1797	1315.51	0	0
BGER005203-RA	1269	787.514	0	0
BGER005204-RA	1047	565.514	0	0
BGER005205-RA	456	81.8729	0	0
BGER005206-RA	963	481.816	0	0
BGER005207-RA	879	399.43	0	0
BGER005208-RA	753	280.935	0	0
BGER005209-RA	1104	622.514	0	0
BGER005210-RA	624	175.933	0	0
BGER005211-RA	1284	802.514	0	0
BGER005212-RA	4461	3979.51	0	0
BGER005213-RA	1131	649.514	0	0
BGER005214-RA	843	364.471	0	0
BGER005215-RA	1926	1444.51	0	0
BGER005216-RA	1026	544.514	0	0
BGER005217-RA	1293	811.514	0	0
BGER005218-RA	4401	3919.51	0	0
BGER005219-RA	744	272.873	0	0
BGER005220-RA	1512	1030.51	0	0
BGER005221-RA	2292	1810.51	0	0
BGER005222-RA	3504	3022.51	0	0
BGER005223-RA	1665	1183.51	0	0
BGER005224-RA	1593	1111.51	0	0
BGER005225-RA	1989	1507.51	0	0
BGER005226-RA	1242	760.514	0	0
BGER005227-RA	1566	1084.51	0	0
BGER005228-RA	801	324.865	0	0
BGER005229-RA	447	77.7944	0	0
BGER005230-RA	2343	1861.51	0	0
BGER005231-RA	1266	784.514	0	0
BGER005232-RA	999	517.514	0	0
BGER005233-RA	1419	937.514	0	0
BGER005234-RA	1983	1501.51	0	0
BGER005235-RA	1644	1162.51	0	0
BGER005236-RA	543	126.078	0	0
BGER005237-RA	501	104.299	0	0
BGER005238-RA	837	358.835	0	0
BGER005239-RA	594	156.28	0	0
BGER005240-RA	1323	841.514	0	0
BGER005241-RA	1443	961.514	0	0
BGER005242-RA	1728	1246.51	0	0
BGER005243-RA	1806	1324.51	0	0
BGER005244-RA	3483	3001.51	0	0
BGER005245-RA	399	54.9907	0	0
BGER005246-RA	1791	1309.51	0	0
BGER005247-RA	903	422.897	0	0
BGER005248-RA	546	127.719	0	0
BGER005249-RA	1566	1084.51	0	0
BGER005250-RA	723	254.344	0	0
BGER005251-RA	1644	1162.51	0	0
BGER005252-RA	969	487.816	0	0
BGER005253-RA	747	275.562	0	0
BGER005254-RA	822	344.617	0	0
BGER005255-RA	2202	1720.51	0	0
BGER005256-RA	1680	1198.51	0	0
BGER005257-RA	3936	3454.51	0	0
BGER005258-RA	1005	523.514	0	0
BGER005259-RA	2721	2239.51	0	0
BGER005260-RA	1785	1303.51	0	0
BGER005261-RA	2196	1714.51	0	0
BGER005262-RA	387	50.029	0	0
BGER005263-RA	255	60.18	0	0
BGER005264-RA	1968	1486.51	0	0
BGER005265-RA	1602	1120.51	0	0
BGER005266-RA	1395	913.514	0	0
BGER005267-RA	288	41.4898	0	0
BGER005268-RA	1296	814.514	0	0
BGER005269-RA	660	202.346	0	0
BGER005270-RA	1260	778.514	0	0
BGER005271-RA	447	77.7944	0	0
BGER005272-RA	804	327.635	0	0
BGER005273-RA	693	229.101	0	0
BGER005274-RA	3267	2785.51	0	0
BGER005275-RA	897	416.981	0	0
BGER005276-RA	1290	808.514	0	0
BGER005277-RA	978	496.718	0	0
BGER005278-RA	1785	1303.51	0	0
BGER005279-RA	3318	2836.51	0	0
BGER005280-RA	5223	4741.51	0	0
BGER005281-RA	462	84.6697	0	0
BGER005282-RA	894	414.023	0	0
BGER005283-RA	2547	2065.51	0	0
BGER005284-RA	1008	526.514	0	0
BGER005285-RA	1941	1459.51	0	0
BGER005286-RA	1365	883.514	0	0
BGER005287-RA	441	74.3345	0	0
BGER005288-RA	558	134.347	0	0
BGER005289-RA	1602	1120.51	0	0
BGER005290-RA	279	42.687	0	0
BGER005291-RA	546	127.719	0	0
BGER005292-RA	3618	3136.51	0	0
BGER005293-RA	1338	856.514	0	0
BGER005294-RA	1575	1093.51	0	0
BGER005295-RA	1482	1000.51	0	0
BGER005296-RA	1572	1090.51	0	0
BGER005297-RA	1893	1411.51	0	0
BGER005298-RA	1089	607.514	0	0
BGER005299-RA	741	270.18	0	0
BGER005300-RA	2220	1738.51	0	0
BGER005301-RA	1368	886.514	0	0
BGER005302-RA	864	384.98	0	0
BGER005303-RA	1557	1075.51	0	0
BGER005304-RA	816	338.859	0	0
BGER005305-RA	2163	1681.51	0	0
BGER005306-RA	1068	586.514	0	0
BGER005307-RA	1530	1048.51	0	0
BGER005308-RA	945	464.053	0	0
BGER005309-RA	1947	1465.51	0	0
BGER005310-RA	1350	868.514	0	0
BGER005311-RA	3453	2971.51	0	0
BGER005312-RA	6636	6154.51	0	0
BGER005313-RA	1953	1471.51	0	0
BGER005314-RA	1407	925.514	0	0
BGER005315-RA	1545	1063.51	0	0
BGER005316-RA	1152	670.514	0	0
BGER005317-RA	321	25.6471	0	0
BGER005318-RA	603	161.988	0	0
BGER005319-RA	627	178.081	0	0
BGER005320-RA	834	356.05	0	0
BGER005321-RA	276	43.5238	0	0
BGER005322-RA	732	262.195	0	0
BGER005323-RA	417	63.1076	0	0
BGER005324-RA	204	59.2727	0	0
BGER005325-RA	369	44.2746	0	0
BGER005326-RA	552	131.026	0	0
BGER005327-RA	399	54.9907	0	0
BGER005328-RA	822	344.617	0	0
BGER005329-RA	2679	2197.51	0	0
BGER005330-RA	1248	766.514	0	0
BGER005331-RA	1245	763.514	0	0
BGER005332-RA	1350	868.514	0	0
BGER005333-RA	1101	619.514	0	0
BGER005334-RA	1137	655.514	0	0
BGER005335-RA	1890	1408.51	0	0
BGER005336-RA	957	475.912	0	0
BGER005337-RA	1041	559.514	0	0
BGER005338-RA	1551	1069.51	0	0
BGER005339-RA	1374	892.514	0	0
BGER005340-RA	672	211.942	0	0
BGER005341-RA	1239	757.514	0	0
BGER005342-RA	3237	2755.51	0	0
BGER005343-RA	1233	751.514	0	0
BGER005344-RA	1233	751.514	0	0
BGER005345-RA	1008	526.514	0	0
BGER005346-RA	1740	1258.51	0	0
BGER005347-RA	2478	1996.51	0	0
BGER005348-RA	366	42.9884	0	0
BGER005349-RA	324	26.6219	0	0
BGER005350-RA	2589	2107.51	0	0
BGER005351-RA	801	324.865	0	0
BGER005352-RA	2520	2038.51	0	0
BGER005353-RA	5568	5086.51	0	0
BGER005354-RA	1410	928.514	0	0
BGER005355-RA	591	154.04	0	0
BGER005356-RA	834	356.05	0	0
BGER005357-RA	1065	583.514	4	0.248641
BGER005358-RA	1773	1291.51	0	0
BGER005359-RA	2385	1903.51	60	1.1433
BGER005360-RA	1199	717.514	27	1.36489
BGER005361-RA	648	193.676	0	0
BGER005362-RA	282	42.5323	70	59.6959
BGER005363-RA	1320	838.514	86	3.72008
BGER005364-RA	456	81.8729	0	0
BGER005365-RA	807	330.435	2	0.219538
BGER005366-RA	2553	2071.51	0	0
BGER005367-RA	1086	604.514	0	0
BGER005368-RA	627	178.081	0	0
BGER005369-RA	801	324.865	0	0
BGER005370-RA	270	48.7561	0	0
BGER005371-RA	420	64.2823	1	0.564253
BGER005372-RA	210	55.9615	0	0
BGER005373-RA	869	389.747	1	0.093064
BGER005374-RA	328	28.0739	0	0
BGER005375-RA	777	302.583	7	0.83911
BGER005376-RA	963	481.816	564.378	42.4867
BGER005377-RA	1461	979.514	84	3.11052
BGER005378-RA	2256	1774.51	56	1.14465
BGER005379-RA	996	514.566	3.25	0.229091
BGER005380-RA	447	77.7944	0	0
BGER005381-RA	636	184.333	0	0
BGER005382-RA	633	182.056	0	0
BGER005383-RA	828	350.442	0	0
BGER005384-RA	459	82.952	0	0
BGER005385-RA	1916	1434.51	391	9.88636
BGER005386-RA	417	63.1076	2	1.14951
BGER005387-RA	812	335.234	1	0.108197
BGER005388-RA	534	120.795	0	0
BGER005389-RA	525	116	2.78729	0.871547
BGER005390-RA	1098	616.514	0	0
BGER005391-RA	807	330.435	0	0
BGER005392-RA	846	367.471	26	2.56634
BGER005393-RA	793	317.321	8	0.914443
BGER005394-RA	489	98.129	0	0
BGER005395-RA	507	107.278	18	6.08594
BGER005396-RA	612	167.816	36	7.78095
BGER005397-RA	1410	928.514	18	0.703151
BGER005398-RA	1195	713.514	95	4.82932
BGER005399-RA	501	104.299	8	2.78211
BGER005400-RA	1704	1222.51	119	3.53068
BGER005401-RA	4701	4219.51	624	5.36398
BGER005402-RA	1424	942.514	108	4.15624
BGER005403-RA	729	259.464	1088	152.095
BGER005404-RA	222	63.3929	68	38.9075
BGER005405-RA	4318	3836.51	240.297	2.27184
BGER005406-RA	954	472.912	28	2.14755
BGER005407-RA	2433	1951.51	563	10.4641
BGER005408-RA	1937	1455.51	273	6.80316
BGER005409-RA	1164	682.514	156	8.29044
BGER005410-RA	1974	1492.51	0	0
BGER005411-RA	5536	5054.51	172.367	1.23692
BGER005412-RA	693	229.101	0	0
BGER005413-RA	737	266.512	44	5.98825
BGER005414-RA	564	137.718	380	100.082
BGER005415-RA	1671	1189.51	48	1.46365
BGER005416-RA	1212	730.514	0	0
BGER005417-RA	1961	1479.51	203	4.9767
BGER005418-RA	1185	703.514	23	1.18582
BGER005419-RA	672	211.942	43	7.35897
BGER005420-RA	563	136.973	10	2.64808
BGER005421-RA	1779	1297.51	5251	146.789
BGER005422-RA	702	236.136	116	17.8181
BGER005423-RA	486	96.948	154	57.6165
BGER005424-RA	561	136.06	14.3302	3.8202
BGER005425-RA	609	166.172	180	39.2897
BGER005426-RA	1632	1150.51	73	2.30142
BGER005427-RA	771	297.164	180	21.9706
BGER005428-RA	1760	1278.51	985	27.9444
BGER005429-RA	2403	1921.51	106	2.00091
BGER005430-RA	1864	1382.51	97	2.54488
BGER005431-RA	708	241.333	11	1.65326
BGER005432-RA	2954	2472.51	263	3.85817
BGER005433-RA	1978	1496.51	176.078	4.26766
BGER005434-RA	1818	1336.51	571	15.4963
BGER005435-RA	462	84.6697	96	41.1252
BGER005436-RA	2698	2216.51	2004	32.7938
BGER005437-RA	729	259.464	33	4.61319
BGER005438-RA	1236	754.514	0	0
BGER005439-RA	942	461.192	0	0
BGER005440-RA	1824	1342.51	5.40478	0.146024
BGER005441-RA	729	259.464	0	0
BGER005442-RA	936	455.329	1	0.0796598
BGER005443-RA	519	112.644	0	0
BGER005444-RA	1311	829.514	1.62642	0.0711172
BGER005445-RA	930	449.42	6	0.484243
BGER005446-RA	924	443.509	1.67271	0.136799
BGER005447-RA	1008	526.514	0	0
BGER005448-RA	1491	1009.51	0	0
BGER005449-RA	1449	967.514	19.9017	0.7461
BGER005450-RA	1506	1024.51	21.0281	0.744468
BGER005451-RA	294	35.7186	0	0
BGER005452-RA	453	80.4687	0	0
BGER005453-RA	717	249.158	0	0
BGER005454-RA	867	387.786	0	0
BGER005455-RA	786	310.927	1	0.116656
BGER005456-RA	660	202.346	3	0.537764
BGER005457-RA	624	175.933	0	0
BGER005458-RA	636	184.333	0	0
BGER005459-RA	693	229.101	1	0.158321
BGER005460-RA	699	233.927	0	0
BGER005461-RA	507	107.278	0	0
BGER005462-RA	213	58.9615	0	0
BGER005463-RA	369	44.2746	16	13.1078
BGER005464-RA	1710	1228.51	3	0.0885739
BGER005465-RA	1128	646.514	0	0
BGER005466-RA	1890	1408.51	28	0.721044
BGER005467-RA	585	149.972	281	67.961
BGER005468-RA	1416	934.514	6	0.232879
BGER005469-RA	809	332.234	109	11.9
BGER005470-RA	348	36.4371	0	0
BGER005471-RA	354	38.2551	92	87.2295
BGER005472-RA	480	94.2831	222	85.4051
BGER005473-RA	985	503.668	25	1.80036
BGER005474-RA	969	487.816	29	2.15629
BGER005475-RA	1382	900.514	2.56371	0.103263
BGER005476-RA	1254	772.514	7	0.328667
BGER005477-RA	687	224.329	0	0
BGER005478-RA	276	43.5238	0	0
BGER005479-RA	639	186.501	5	0.97242
BGER005480-RA	1449	967.514	72	2.69923
BGER005481-RA	519	112.644	0	0
BGER005482-RA	1239	757.514	1.28322	0.0614435
BGER005483-RA	732	262.195	0	0
BGER005484-RA	318	24.5204	29	42.8978
BGER005485-RA	1404	922.514	90	3.53862
BGER005486-RA	474	90.8545	18	7.18606
BGER005487-RA	738	267.43	58	7.86653
BGER005488-RA	2048	1566.51	8794	203.618
BGER005489-RA	523	114.912	9	2.84082
BGER005490-RA	886	406.228	39	3.48225
BGER005491-RA	432	69.777	8	4.15855
BGER005492-RA	387	50.029	8	5.80006
BGER005493-RA	1578	1096.51	326.033	10.7848
BGER005494-RA	651	195.772	0	0
BGER005495-RA	393	52.8846	0	0
BGER005496-RA	330	28.9251	9	11.2858
BGER005497-RA	483	95.4353	34	12.9221
BGER005498-RA	3208	2726.51	99.0148	1.31722
BGER005499-RA	1167	685.514	0	0
BGER005500-RA	1773	1291.51	7	0.196591
BGER005501-RA	579	146.248	18	4.46423
BGER005502-RA	1337	855.514	31	1.31431
